"","Tempo","Ativo Total","Ativo Circulante","Caixa e Equivalentes de Caixa","Aplicações Financeiras","Contas a Receber","Estoques","Ativos Biológicos","Tributos a Recuperar","Despesas Antecipadas","Outros Ativos Circulantes","Ativo Realizável a Longo Prazo","Aplicações Financeiras Avaliadas a Valor Justo","Aplicações Financeiras Avaliadas ao Custo Amortizado","Contas a Receber","Estoques","Ativos Biológicos","Tributos Diferidos","Despesas Antecipadas","Créditos com Partes Relacionadas","Outros Ativos Não Circulantes","Investimentos","Imobilizado","Intangível","Diferido","Passivo Total","Passivo Circulante","Obrigações Sociais e Trabalhistas","Fornecedores","Obrigações Fiscais","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Dividendos e JCP a Pagar","Outros","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Passivo Não Circulante","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Outros","Tributos Diferidos","Adiantamento para Futuro Aumento Capital","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Lucros e Receitas a Apropriar","Participação dos Acionistas Não Controladores","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucros","Lucros/Prejuízos Acumulados","Ajustes de Avaliação Patrimonial","Ajustes Acumulados de Conversão","Outros Resultados Abrangentes","Adiantamento para Futuro Aumento Capital","Receita Bruta de Vendas e/ou Serviços","Deduções da Receita Bruta","Receita Líquida de Vendas e/ou Serviços","Custo de Bens e/ou Serviços Vendidos","Resultado Bruto","Despesas Com Vendas","Despesas Gerais e Administrativas","Perdas pela Não Recuperabilidade de Ativos ","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Financeiras","Receitas Financeiras","Despesas Financeiras","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores","Lucro/Prejuízo do Período","names","Time"
"1","30/09/2006","10603158.528000","4378210.816000","1409723.008000","0.000000","1831134.976000","1097147.008000","0.000000","0.000000","0.000000","40206.000000","1076855.040000","0.000000","0.000000","1051054.016000","0.000000","0.000000","0.000000","0.000000","25801.000000","0.000000","196546.000000","4058688.000000","0.000000","892859.008000","10603158.528000","2658316.032000","0.000000","1370332.032000","84542.000000","696020.008000","0.000000","0.000000","507422.016000","0.000000","0.000000","3406807.040000","1891652.032000","0.000000","1515154.944000","0.000000","0.000000","0.000000","0.000000","0.000000","220648.992000","4317386.752000","3954629.120000","0.000000","0.000000","362758.016000","0.000000","0.000000","0.000000","0.000000","0.000000","3914611.968000","-615702.016000","3298909.952000","-2426117.888000","872792.000000","-573643.008000","-117385.000000","0.000000","0.000000","-161148.992000","-14963.000000","-79137.000000","79742.000000","-158879.008000","-12647.000000","13735.000000","-26382.000000","-86132.000000","-23825.000000","45358.000000","-3000.000000","0.000000","24230.000000","-43369.000000","PCAR4","2006-09-29 21:00:00"
"2","31/12/2006","11672272.896000","4878415.872000","1281511.040000","0.000000","2342159.104000","1231963.008000","0.000000","0.000000","0.000000","22783.000000","1766034.048000","0.000000","0.000000","1520428.032000","0.000000","0.000000","0.000000","0.000000","245606.000000","0.000000","79557.000000","4241039.872000","630945.024000","76281.000000","11672272.896000","3823909.120000","0.000000","2027267.968000","68675.000000","1286082.016000","0.000000","20312.000000","421572.000000","0.000000","0.000000","2877820.928000","1382151.936000","0.000000","1495668.992000","0.000000","0.000000","0.000000","0.000000","0.000000","128416.000000","4842126.848000","3954629.120000","517331.008000","0.000000","370167.008000","0.000000","0.000000","0.000000","0.000000","0.000000","4643655.680000","-700423.936000","3943230.464000","-2852518.912000","1090711.808000","-665735.936000","-174713.984000","0.000000","0.000000","-181238.976000","-11302.000000","-16642.000000","106588.000000","-123230.016000","-300444.000000","32073.000000","-332517.024000","-259365.008000","-9437.000000","8711.000000","-4421.000000","0.000000","292232.992000","27721.000000","PCAR4","2006-12-30 22:00:00"
"3","31/03/2007","11176704.000000","4121946.880000","856652.032000","0.000000","1885949.056000","1311446.016000","0.000000","0.000000","0.000000","67900.000000","1961292.032000","0.000000","0.000000","1724977.024000","0.000000","0.000000","0.000000","0.000000","236315.008000","0.000000","73699.000000","4339393.024000","606574.976000","73798.000000","11176704.000000","3362951.936000","0.000000","1619169.024000","60568.000000","1218694.976000","0.000000","20312.000000","444208.000000","0.000000","0.000000","2829434.112000","1307691.008000","0.000000","1521742.976000","0.000000","0.000000","0.000000","0.000000","0.000000","106241.000000","4878076.928000","3954629.120000","517331.008000","0.000000","406116.992000","0.000000","0.000000","0.000000","0.000000","0.000000","4167951.104000","-637601.984000","3530349.056000","-2548534.016000","981814.976000","-606483.968000","-118066.000000","0.000000","0.000000","-149924.000000","-5858.000000","-61232.000000","70213.000000","-131445.000000","-2938.000000","1156.000000","-4094.000000","37313.000000","-6860.000000","-13078.000000","-3600.000000","0.000000","22175.000000","35950.000000","PCAR4","2007-03-30 21:00:00"
"4","30/06/2007","11505088.512000","4206430.976000","1255789.056000","0.000000","1722317.056000","1176918.016000","0.000000","0.000000","0.000000","51407.000000","2082765.056000","0.000000","0.000000","1841371.008000","0.000000","0.000000","0.000000","0.000000","237820.000000","3574.000000","105920.000000","4453231.104000","585628.992000","71112.000000","11505088.512000","2992076.032000","0.000000","1429148.032000","77369.000000","1029380.000000","0.000000","0.000000","456179.008000","0.000000","0.000000","3520049.920000","1996815.040000","0.000000","1523234.944000","0.000000","0.000000","0.000000","0.000000","0.000000","81680.000000","4911282.176000","4146417.920000","517331.008000","0.000000","247532.992000","0.000000","0.000000","0.000000","0.000000","0.000000","4205457.920000","-658209.024000","3547248.896000","-2550876.928000","996371.968000","-627252.992000","-116214.000000","0.000000","0.000000","-155568.992000","-10879.000000","-52651.000000","61665.000000","-114316.000000","-2364.000000","0.000000","-2364.000000","31442.000000","-16960.000000","-7869.000000","-3600.000000","0.000000","24561.000000","27574.000000","PCAR4","2007-06-29 21:00:00"
"5","30/09/2007","11262884.864000","3869632.000000","756785.984000","0.000000","1869897.984000","1168327.040000","0.000000","0.000000","0.000000","74621.000000","2102998.016000","0.000000","0.000000","1859115.008000","0.000000","0.000000","0.000000","0.000000","240547.008000","3336.000000","102103.000000","4581963.776000","533352.000000","72836.000000","11262884.864000","3336716.032000","0.000000","1499873.024000","67650.000000","1297989.016000","0.000000","0.000000","471204.000000","0.000000","0.000000","2891597.056000","1353360.960000","0.000000","1538236.032000","0.000000","0.000000","0.000000","0.000000","0.000000","87773.000000","4946799.104000","4147232.000000","517331.008000","0.000000","282236.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4131726.080000","-635206.016000","3496519.936000","-2493541.120000","1002979.008000","-617260.992000","-124669.000000","0.000000","0.000000","-167955.008000","-9867.000000","-53724.000000","68460.000000","-122184.000000","-2144.000000","2254.000000","-4398.000000","27359.000000","-8804.000000","25842.000000","-3600.000000","0.000000","-6094.000000","34703.000000","PCAR4","2007-09-29 21:00:00"
"6","31/12/2007","12746105.856000","5009132.032000","1064131.968000","0.000000","2410757.888000","1534242.048000","0.000000","0.000000","0.000000","0.000000","2053778.944000","0.000000","0.000000","1800888.960000","0.000000","0.000000","0.000000","0.000000","252890.000000","0.000000","110987.000000","4820178.944000","674851.968000","77177.000000","12746105.856000","4352714.240000","0.000000","2324975.104000","102418.000000","1466909.992000","0.000000","50084.000000","408327.008000","0.000000","0.000000","3243581.952000","1698944.000000","0.000000","1544637.952000","0.000000","0.000000","0.000000","0.000000","0.000000","137818.000000","5011992.064000","4149858.048000","517331.008000","0.000000","344803.008000","0.000000","0.000000","0.000000","0.000000","0.000000","5137428.480000","-808658.944000","4328769.536000","-3131547.648000","1197221.888000","-701455.104000","-141398.016000","0.000000","0.000000","-176822.976000","-2319.000000","-43557.984000","144074.992000","-187632.992000","-1638.000000","-1156.000000","-482.000000","130030.992000","-17096.000000","33421.000000","-2599.000000","0.000000","-31106.000000","112651.000000","PCAR4","2007-12-30 22:00:00"
"7","31/03/2008","12840560.640000","5100874.752000","1212961.024000","0.000000","2395952.128000","1491961.984000","0.000000","0.000000","0.000000","0.000000","2160133.888000","0.000000","0.000000","1857952.000000","0.000000","0.000000","0.000000","0.000000","261506.000000","40676.000000","112214.000000","4822235.136000","571049.024000","74054.000000","12840560.640000","2994288.128000","0.000000","1878811.008000","83142.000000","505469.000000","0.000000","50084.000000","476782.016000","0.000000","0.000000","4649481.216000","3059598.016000","11537.000000","1578345.984000","0.000000","0.000000","0.000000","0.000000","0.000000","141090.000000","5055702.016000","4157421.056000","517331.008000","0.000000","344803.008000","36147.000000","0.000000","0.000000","0.000000","0.000000","4990848.000000","-746758.016000","4244090.112000","-3131525.888000","1112563.968000","-666849.984000","-138392.992000","0.000000","0.000000","-175600.000000","1227.000000","-66146.000000","69433.000000","-135579.008000","-3040.000000","5.000000","-3045.000000","63762.000000","-7554.000000","-13184.000000","-3600.000000","0.000000","-3277.000000","36147.000000","PCAR4","2008-03-30 21:00:00"
"8","30/06/2008","12969216.000000","5104681.984000","1295297.024000","0.000000","2277801.984000","1531582.976000","0.000000","0.000000","0.000000","0.000000","2193693.952000","0.000000","0.000000","1896329.984000","0.000000","0.000000","0.000000","0.000000","260284.992000","37079.000000","113578.000000","4815694.848000","669089.984000","72477.000000","12969216.000000","2814393.088000","0.000000","1837856.000000","69704.000000","390967.016000","0.000000","882.000000","514984.000000","0.000000","0.000000","4703970.816000","3087046.080000","11900.000000","1605025.024000","0.000000","0.000000","0.000000","0.000000","0.000000","103133.000000","5347719.168000","4450014.208000","517331.008000","0.000000","283868.000000","96506.000000","0.000000","0.000000","0.000000","0.000000","4887960.064000","-648627.968000","4239332.096000","-3133270.016000","1106061.952000","-660865.984000","-118903.000000","0.000000","0.000000","-171130.000000","1364.000000","-80961.000000","60300.000000","-141260.992000","-1939.000000","18.000000","-1957.000000","73627.000000","-30759.000000","13418.000000","-3600.000000","0.000000","7673.000000","60359.000000","PCAR4","2008-06-29 21:00:00"
"9","30/09/2008","12948698.112000","5243208.192000","1437324.032000","0.000000","2252224.000000","1514993.024000","0.000000","0.000000","0.000000","38667.000000","2079054.976000","0.000000","0.000000","1782242.048000","0.000000","0.000000","0.000000","0.000000","263440.992000","33372.000000","113379.000000","4812632.064000","631744.000000","68680.000000","12948698.112000","2761210.112000","0.000000","1819037.056000","78510.000000","389037.000000","12764.000000","55.000000","461807.008000","0.000000","0.000000","4651245.056000","3129458.880000","0.000000","1521785.984000","0.000000","0.000000","0.000000","0.000000","0.000000","105300.000000","5430943.232000","4450724.864000","517331.008000","0.000000","283868.000000","179019.008000","0.000000","0.000000","0.000000","0.000000","5055600.128000","-648593.024000","4407007.232000","-3217240.064000","1189767.040000","-679313.984000","-125275.000000","0.000000","0.000000","-178956.992000","-199.000000","-81524.000000","72167.000000","-153691.008000","-376.000000","80.000000","-456.000000","124122.000000","-43795.000000","8214.000000","-3861.000000","0.000000","-2167.000000","82513.000000","PCAR4","2008-09-29 21:00:00"
"10","31/12/2008","13544017.920000","5652475.904000","1625612.032000","0.000000","2456001.024000","1570862.976000","0.000000","0.000000","0.000000","0.000000","2258441.984000","0.000000","0.000000","1942615.040000","0.000000","0.000000","0.000000","0.000000","276472.000000","39355.000000","113909.000000","4941433.856000","577756.992000","0.000000","13544017.920000","3417995.008000","0.000000","2409500.928000","110234.000000","337441.000000","12433.000000","67994.000000","480392.000000","0.000000","0.000000","4614031.872000","3078103.040000","0.000000","1535928.960000","0.000000","0.000000","0.000000","0.000000","0.000000","104275.000000","5407715.840000","4450724.864000","574622.016000","0.000000","382368.992000","0.000000","0.000000","0.000000","0.000000","0.000000","5922360.320000","-779680.000000","5142679.552000","-3797460.992000","1345219.840000","-850085.888000","-191451.968000","0.000000","-10914.000000","-79056.000000","530.000000","-88157.008000","89608.992000","-177766.016000","5355.000000","-103.000000","5458.000000","131440.016000","-62198.000000","24852.000000","-11112.000000","0.000000","-1574.000000","81408.000000","PCAR4","2008-12-30 22:00:00"
