"","Tempo","Ativo Total","Ativo Circulante","Caixa e Equivalentes de Caixa","Aplicações Financeiras","Contas a Receber","Estoques","Ativos Biológicos","Tributos a Recuperar","Despesas Antecipadas","Outros Ativos Circulantes","Ativo Realizável a Longo Prazo","Aplicações Financeiras Avaliadas a Valor Justo","Aplicações Financeiras Avaliadas ao Custo Amortizado","Contas a Receber","Estoques","Ativos Biológicos","Tributos Diferidos","Despesas Antecipadas","Créditos com Partes Relacionadas","Outros Ativos Não Circulantes","Investimentos","Imobilizado","Intangível","Diferido","Passivo Total","Passivo Circulante","Obrigações Sociais e Trabalhistas","Fornecedores","Obrigações Fiscais","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Dividendos e JCP a Pagar","Outros","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Passivo Não Circulante","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Outros","Tributos Diferidos","Adiantamento para Futuro Aumento Capital","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Lucros e Receitas a Apropriar","Participação dos Acionistas Não Controladores","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucros","Lucros/Prejuízos Acumulados","Ajustes de Avaliação Patrimonial","Ajustes Acumulados de Conversão","Outros Resultados Abrangentes","Adiantamento para Futuro Aumento Capital","Receita Bruta de Vendas e/ou Serviços","Deduções da Receita Bruta","Receita Líquida de Vendas e/ou Serviços","Custo de Bens e/ou Serviços Vendidos","Resultado Bruto","Despesas Com Vendas","Despesas Gerais e Administrativas","Perdas pela Não Recuperabilidade de Ativos ","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Financeiras","Receitas Financeiras","Despesas Financeiras","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores","Lucro/Prejuízo do Período","names","Time"
"1","30/09/2006","2773256.960000","2036786.048000","703545.984000","0.000000","638704.000000","694536.000000","0.000000","0.000000","0.000000","0.000000","552923.008000","0.000000","0.000000","422300.000000","0.000000","0.000000","0.000000","0.000000","56339.000000","74284.000000","38689.000000","144290.000000","0.000000","569.000000","2773256.960000","463988.992000","0.000000","152530.000000","41995.000000","70632.000000","6736.000000","0.000000","174335.008000","17761.000000","0.000000","261228.992000","91272.000000","0.000000","50044.000000","0.000000","0.000000","119913.000000","0.000000","0.000000","117933.000000","1930105.984000","1581527.040000","0.000000","0.000000","186923.008000","161656.000000","0.000000","0.000000","0.000000","0.000000","237808.000000","-4993.000000","232815.008000","-133680.000000","99135.000000","-33777.000000","-17106.000000","0.000000","0.000000","-21940.000000","0.000000","18095.000000","34091.000000","-15996.000000","0.000000","0.000000","0.000000","44407.000000","-8593.000000","3108.000000","-1500.000000","0.000000","-6137.000000","31285.000000","CYRE3","2006-09-29 21:00:00"
"2","31/12/2006","3042486.016000","2159160.064000","414768.000000","0.000000","768209.984000","976182.016000","0.000000","0.000000","0.000000","0.000000","671092.992000","0.000000","0.000000","551006.016000","0.000000","0.000000","0.000000","0.000000","117846.000000","2241.000000","67859.000000","143842.000000","0.000000","532.000000","3042486.016000","643542.976000","0.000000","250119.008000","43884.000000","57236.000000","44953.000000","30183.000000","167024.000000","50144.000000","0.000000","332111.008000","67493.000000","0.000000","140676.000000","0.000000","0.000000","123942.000000","0.000000","17980.000000","100302.000000","1948550.016000","1581527.040000","0.000000","0.000000","367023.008000","0.000000","0.000000","0.000000","0.000000","0.000000","402164.992000","-11380.000000","390784.896000","-237213.024000","153572.000000","-49741.000000","-25130.000000","0.000000","-2850.000000","2227.000000","0.000000","-8260.000000","37681.000000","-45941.000000","0.000000","0.000000","0.000000","69817.984000","-16463.000000","-2853.000000","-1603.000000","32000.000000","-272.000000","80627.008000","CYRE3","2006-12-30 22:00:00"
"3","31/03/2007","3326139.904000","1716440.064000","228676.000000","0.000000","746721.984000","741041.984000","0.000000","0.000000","0.000000","0.000000","1095721.984000","0.000000","0.000000","940044.992000","0.000000","0.000000","0.000000","0.000000","155676.992000","0.000000","67460.000000","445931.008000","0.000000","587.000000","3326139.904000","740246.016000","0.000000","319880.992000","44862.000000","124068.000000","45946.000000","30183.000000","153774.000000","21532.000000","0.000000","443209.984000","125095.000000","0.000000","205708.000000","0.000000","0.000000","112407.000000","0.000000","0.000000","137276.000000","2005408.000000","1581527.040000","0.000000","0.000000","367023.008000","56858.000000","0.000000","0.000000","0.000000","0.000000","315048.992000","-11770.000000","303279.008000","-177536.000000","125743.000000","-29530.000000","-24805.000000","0.000000","-4304.000000","0.000000","0.000000","485.000000","19763.000000","-19278.000000","0.000000","0.000000","0.000000","67589.000000","-8089.000000","6472.000000","-1151.000000","0.000000","-7963.000000","56858.000000","CYRE3","2007-03-30 21:00:00"
"4","30/06/2007","3738148.096000","2006183.936000","50102.000000","0.000000","1216003.968000","740078.016000","0.000000","0.000000","0.000000","0.000000","1535271.936000","0.000000","0.000000","1156288.000000","0.000000","0.000000","0.000000","0.000000","378984.000000","0.000000","186775.008000","7471.000000","0.000000","2446.000000","3738148.096000","581601.024000","0.000000","239820.992000","50043.000000","86464.000000","46085.000000","0.000000","135960.992000","23227.000000","0.000000","1075284.992000","594759.000000","0.000000","374382.016000","0.000000","0.000000","106144.000000","0.000000","0.000000","117385.000000","1963876.992000","1356083.968000","0.000000","0.000000","367023.008000","240770.000000","0.000000","0.000000","0.000000","0.000000","371510.016000","-16002.000000","355508.000000","-212680.992000","142827.008000","-42515.000000","-19897.000000","0.000000","113279.000000","0.000000","0.000000","16529.000000","47993.000000","-31464.000000","0.000000","0.000000","0.000000","210223.008000","-8209.000000","-2606.000000","-1849.000000","0.000000","-13647.000000","183912.000000","CYRE3","2007-06-29 21:00:00"
"5","30/09/2007","4032376.064000","2344989.952000","103737.000000","0.000000","1403837.056000","837416.000000","0.000000","0.000000","0.000000","0.000000","1480241.024000","0.000000","0.000000","1310694.016000","0.000000","0.000000","0.000000","0.000000","169547.008000","0.000000","194536.000000","10259.000000","0.000000","2350.000000","4032376.064000","679534.016000","0.000000","307966.016000","58595.000000","85682.000000","58684.000000","0.000000","147900.000000","20707.000000","0.000000","1210424.960000","633788.000000","0.000000","466113.984000","0.000000","0.000000","110523.000000","0.000000","0.000000","148458.000000","1993959.040000","1356156.032000","0.000000","0.000000","367023.008000","270780.000000","0.000000","0.000000","0.000000","0.000000","431668.000000","-16844.000000","414824.000000","-234336.992000","180487.008000","-44577.000000","-29969.000000","0.000000","7807.000000","0.000000","0.000000","11403.000000","44601.000000","-33198.000000","0.000000","0.000000","0.000000","125151.000000","-14981.000000","-8013.000000","-5000.000000","0.000000","-7147.000000","90010.000000","CYRE3","2007-09-29 21:00:00"
"6","31/12/2007","4723567.104000","2336839.936000","208815.008000","0.000000","1098114.944000","1029910.016000","0.000000","0.000000","0.000000","0.000000","2154736.128000","0.000000","0.000000","1814902.016000","0.000000","0.000000","0.000000","0.000000","275616.992000","64217.000000","211560.992000","10523.000000","8068.000000","1839.000000","4723567.104000","921472.000000","0.000000","49570.000000","76100.000000","90272.000000","105294.000000","14574.000000","168416.000000","417246.016000","0.000000","1532572.032000","728527.008000","0.000000","0.000000","0.000000","0.000000","804044.992000","0.000000","0.000000","198768.992000","2070754.048000","1356156.032000","0.000000","0.000000","714598.016000","0.000000","0.000000","0.000000","0.000000","0.000000","662054.016000","-28356.000000","633698.048000","-379512.000000","254185.984000","-86026.992000","-56122.000000","0.000000","-6373.000000","0.000000","0.000000","-3183.000000","31831.000000","-35014.000000","0.000000","0.000000","0.000000","102480.992000","-13710.000000","-6574.000000","5000.000000","0.000000","4172.000000","91369.024000","CYRE3","2007-12-30 22:00:00"
"7","31/03/2008","5136328.192000","3304924.928000","895478.016000","0.000000","1301025.024000","1108422.016000","0.000000","0.000000","0.000000","0.000000","1580339.968000","0.000000","0.000000","1307795.968000","0.000000","0.000000","0.000000","0.000000","206674.000000","65870.000000","227719.008000","9950.000000","3438.000000","9956.000000","5136328.192000","901358.976000","0.000000","0.000000","83210.000000","143921.000000","109539.000000","14574.000000","169064.992000","381049.984000","0.000000","1857703.936000","1276306.048000","0.000000","0.000000","0.000000","0.000000","581398.016000","0.000000","0.000000","220663.008000","2156602.112000","1356156.032000","0.000000","0.000000","714596.992000","85849.000000","0.000000","0.000000","0.000000","0.000000","539961.984000","-21030.000000","518932.000000","-301369.984000","217562.000000","-58621.000000","-42003.000000","0.000000","-7970.000000","0.000000","0.000000","328.000000","37046.000000","-36718.000000","0.000000","0.000000","0.000000","109296.000000","-15913.000000","1647.000000","-750.000000","0.000000","-8431.000000","85849.000000","CYRE3","2008-03-30 21:00:00"
"8","30/06/2008","5601631.232000","3538992.896000","711265.984000","0.000000","1488523.008000","1339203.968000","0.000000","0.000000","0.000000","0.000000","1807513.984000","0.000000","0.000000","1485780.992000","0.000000","0.000000","0.000000","0.000000","264596.000000","57137.000000","224664.992000","17862.000000","9275.000000","3322.000000","5601631.232000","983600.000000","0.000000","0.000000","99837.000000","204258.000000","151528.000000","0.000000","146852.992000","381124.000000","0.000000","2090210.944000","1404727.040000","0.000000","0.000000","0.000000","0.000000","685484.032000","0.000000","0.000000","251138.000000","2276681.984000","1357032.960000","0.000000","0.000000","714598.016000","205051.008000","0.000000","0.000000","0.000000","0.000000","774739.968000","-30815.000000","743924.992000","-443495.008000","300430.016000","-89744.000000","-49754.000000","0.000000","-3254.000000","0.000000","0.000000","7178.000000","55203.000000","-48025.000000","0.000000","0.000000","0.000000","164856.000000","-16602.000000","-15257.000000","-750.000000","0.000000","-13045.000000","119202.000000","CYRE3","2008-06-29 21:00:00"
"9","30/09/2008","6140678.144000","3992225.024000","730804.992000","0.000000","1741725.056000","1519694.976000","0.000000","0.000000","0.000000","0.000000","1884462.976000","0.000000","0.000000","1617764.992000","0.000000","0.000000","0.000000","0.000000","225656.992000","41041.000000","226868.992000","21848.000000","11866.000000","3407.000000","6140678.144000","1116614.016000","0.000000","36074.000000","124538.000000","255792.000000","48396.000000","0.000000","628244.992000","23569.000000","0.000000","2412900.096000","1506281.024000","0.000000","766048.000000","0.000000","0.000000","140571.008000","0.000000","0.000000","262095.008000","2349069.056000","1357033.984000","0.000000","0.000000","714598.016000","277436.992000","0.000000","0.000000","0.000000","0.000000","728182.016000","-32424.000000","695758.016000","-401600.000000","294158.016000","-80430.000000","-58799.000000","0.000000","-5863.000000","0.000000","0.000000","-28091.000000","20714.000000","-48805.000000","0.000000","0.000000","0.000000","120975.000000","-24581.000000","-10438.000000","-1570.000000","0.000000","-12000.000000","72386.000000","CYRE3","2008-09-29 21:00:00"
"10","31/12/2008","7557502.976000","5061542.912000","824001.984000","0.000000","1963300.992000","2274240.000000","0.000000","0.000000","0.000000","0.000000","2090626.048000","0.000000","0.000000","1726523.008000","0.000000","0.000000","0.000000","0.000000","312763.008000","51340.000000","288991.008000","99117.000000","17226.000000","0.000000","7557502.976000","2929240.064000","0.000000","50227.000000","135092.000000","205987.992000","139396.992000","65956.000000","2309367.040000","23213.000000","0.000000","2218586.112000","1861763.008000","0.000000","192684.992000","0.000000","0.000000","164138.000000","0.000000","0.000000","288728.000000","2120948.992000","1357355.008000","23522.000000","0.000000","740435.968000","0.000000","-364.000000","0.000000","0.000000","0.000000","924565.120000","-35739.000000","888825.856000","-618396.032000","270429.952000","-137888.992000","-71486.000000","0.000000","18763.000000","0.000000","-42755.000000","9805.000000","77777.000000","-67972.000000","0.000000","0.000000","0.000000","46868.000000","20849.000000","-52104.000000","-985.000000","0.000000","-14357.000000","271.008000","CYRE3","2008-12-30 22:00:00"
