"","Tempo","Ativo Total","Ativo Circulante","Disponibilidades","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Realizável a Longo Prazo","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Permanente","Investimentos","Imobilizado de Uso","Imobilizado de Arrendamento","Intangível","Diferido","Passivo Total","Passivo Circulante","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Passivo Exigível a Longo Prazo","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Resultados de Exercícios Futuros","Part. de Acionistas Não Controladores.x","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucro","Ajustes de Avaliação Patrimonial","Lucros/Prejuízos Acumulados","Receitas da Intermediação Financeira","Despesas da Intermediação Financeira","Resultado Bruto Intermediação Financeira","Outras Despesas/Receitas Operacionais","Receitas de Prestação de Serviços","Despesas de Pessoal","Outras Despesas Administrativas","Despesas Tributárias","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Resultado Operacional","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores.y","Lucro/Prejuízo do Período","names","Time"
"1","30/09/2006","4746471.936000","3221176.064000","72966.000000","1621112.064000","164523.008000","353279.008000","13.000000","627611.008000","-563.000000","373448.000000","8787.000000","1328519.936000","0.000000","559724.992000","422064.000000","0.000000","212032.000000","-1022.000000","134796.992000","924.000000","196776.000000","55095.000000","38273.000000","90592.000000","0.000000","12816.000000","4746471.936000","3707610.112000","2128488.960000","1064472.000000","35477.000000","37661.000000","2364.000000","109317.000000","40127.000000","0.000000","289703.008000","740601.984000","595742.016000","0.000000","64190.000000","0.000000","0.000000","0.000000","4066.000000","0.000000","76604.000000","1397.000000","0.000000","296863.008000","148340.992000","346.000000","15805.000000","103595.000000","0.000000","28776.000000","190748.992000","-124951.000000","65798.000000","-26776.000000","38830.000000","-32771.000000","-27473.000000","-8239.000000","21733.000000","-21006.000000","2150.000000","39022.000000","2736.000000","4635.000000","-1899.000000","41758.000000","-9565.000000","0.000000","-3589.000000","3522.000000","0.000000","32126.000000","BEES4","2006-09-29 21:00:00"
"2","31/12/2006","5219094.016000","3611559.936000","56569.000000","2032551.936000","221496.000000","350761.984000","704.000000","696902.016000","-684.000000","237138.000000","16121.000000","1448854.016000","0.000000","586433.984000","431652.992000","0.000000","232962.000000","-1037.000000","197918.000000","924.000000","158680.000000","5149.000000","34446.000000","104142.000000","0.000000","14943.000000","5219094.016000","3964342.016000","2291782.912000","1238694.016000","47031.000000","3011.000000","9385.000000","128241.000000","49319.000000","0.000000","196878.000000","929774.016000","746396.992000","0.000000","47650.000000","0.000000","0.000000","0.000000","5293.000000","0.000000","130434.000000","1441.000000","230.000000","323307.008000","148340.992000","346.000000","10303.000000","164284.000000","33.000000","0.000000","194858.048000","-107220.992000","87636.992000","-69917.000000","41550.008000","-43697.000000","-36796.000000","-11991.000000","104412.008000","-117513.000000","-5882.000000","17720.000000","5108.000000","6158.000000","-1050.000000","22827.992000","28071.000000","0.000000","-588.000000","-3226.000000","0.000000","47037.000000","BEES4","2006-12-30 22:00:00"
"3","31/03/2007","5421505.024000","3541817.088000","74739.000000","1867163.008000","201780.992000","424857.984000","3.000000","750129.984000","-1666.000000","215466.000000","9343.000000","1647806.976000","0.000000","770124.032000","439721.984000","0.000000","253910.000000","-2162.000000","185434.000000","779.000000","231880.992000","60605.000000","31135.000000","124148.000000","0.000000","15993.000000","5421505.024000","4217539.072000","2449768.960000","1318334.976000","66505.000000","39296.000000","2198.000000","168062.000000","25973.000000","0.000000","147400.992000","854872.000000","693464.000000","0.000000","24133.000000","0.000000","0.000000","0.000000","5708.000000","0.000000","131567.000000","1438.000000","0.000000","347656.000000","148340.992000","346.000000","10218.000000","164284.000000","35.000000","24432.000000","193563.008000","-124532.000000","69031.000000","-36807.000000","39298.000000","-33630.000000","-30076.000000","-8060.000000","4818.000000","-12680.000000","3523.000000","32224.000000","1435.000000","1791.000000","-356.000000","33659.000000","-9312.000000","0.000000","0.000000","4977.000000","0.000000","29324.000000","BEES4","2007-03-30 21:00:00"
"4","30/06/2007","6097510.912000","4083554.048000","63767.000000","2350402.048000","168972.000000","426443.008000","1.000000","817822.976000","-2223.000000","249878.000000","8491.000000","1768910.976000","0.000000","781078.976000","451673.984000","0.000000","282508.000000","-2731.000000","255602.000000","779.000000","245046.000000","65096.000000","29936.000000","132959.000000","0.000000","17055.000000","6097510.912000","4661559.808000","2447560.960000","1693409.024000","73248.000000","31361.000000","1731.000000","184083.008000","57927.000000","0.000000","172240.000000","1054732.032000","904844.992000","0.000000","6795.000000","0.000000","0.000000","0.000000","11209.000000","0.000000","131883.000000","1430.000000","0.000000","379788.992000","312624.992000","346.000000","9808.000000","57010.000000","0.000000","0.000000","208975.008000","-133535.000000","75440.000000","-56443.000000","41640.000000","-39195.000000","-29310.000000","-8444.000000","6265.000000","-30201.000000","2802.000000","18997.000000","1344.000000","2343.000000","-999.000000","20341.000000","26143.000000","0.000000","-6463.000000","4977.000000","0.000000","44998.000000","BEES4","2007-06-29 21:00:00"
"5","30/09/2007","6722569.216000","4598495.232000","77052.000000","2689833.984000","203094.000000","470495.008000","4.000000","847718.016000","-1310.000000","297894.016000","13714.000000","1932956.032000","0.000000","816864.000000","459537.984000","0.000000","335283.008000","-1579.000000","322107.008000","743.000000","191118.000000","5092.000000","32050.000000","136220.992000","0.000000","17755.000000","6722569.216000","5068149.760000","2780869.888000","1679117.952000","77940.000000","44635.000000","3380.000000","195994.000000","52342.000000","0.000000","233871.008000","1229320.960000","992742.016000","0.000000","2911.000000","0.000000","0.000000","109.000000","33731.000000","0.000000","199828.000000","1384.000000","222.000000","423492.000000","312624.992000","346.000000","9729.000000","56975.000000","31.000000","43786.000000","219976.000000","-143476.000000","76500.000000","-97487.000000","43771.000000","-39086.000000","-33064.000000","-11622.000000","33014.000000","-90500.000000","0.000000","-20987.000000","384.000000","1239.000000","-855.000000","-20603.000000","68379.000000","0.000000","-4072.000000","4977.000000","2.000000","48683.000000","BEES4","2007-09-29 21:00:00"
"6","31/12/2007","7196720.128000","5226803.200000","77998.000000","3174720.000000","323299.008000","478080.000000","5.000000","872491.008000","-2245.000000","287028.992000","15426.000000","1773270.016000","0.000000","887145.984000","240336.000000","0.000000","348111.008000","-2308.000000","299241.984000","743.000000","196647.008000","5439.000000","33707.000000","142212.992000","0.000000","15288.000000","7196720.128000","5725852.160000","3095430.912000","2064083.968000","74124.000000","6782.000000","9886.000000","183196.992000","68815.000000","0.000000","223532.992000","1024188.032000","792398.976000","0.000000","1104.000000","0.000000","0.000000","0.000000","29533.000000","0.000000","201152.000000","1375.000000","170.000000","445135.008000","312624.992000","346.000000","8739.000000","123398.000000","27.000000","0.000000","240226.944000","-151359.008000","88868.000000","-17236.000000","44630.008000","-45944.008000","-38576.000000","-11874.000000","79881.000000","-37818.008000","-7535.000000","71632.000000","1644.000000","2470.000000","-826.000000","73276.000000","-19550.000000","0.000000","-1081.000000","-14931.000000","0.000000","37647.000000","BEES4","2007-12-30 22:00:00"
"7","31/03/2008","8083859.968000","6109334.016000","117866.000000","3894571.008000","310827.008000","542329.024000","3.000000","904960.000000","-2020.000000","326142.016000","14656.000000","1768525.952000","0.000000","884910.976000","244864.000000","0.000000","379192.992000","-2232.000000","261047.008000","743.000000","206000.000000","5439.000000","35016.000000","149878.000000","0.000000","15667.000000","8083859.968000","6383847.936000","3113383.936000","2678723.072000","58570.000000","46006.000000","2234.000000","212166.000000","50209.000000","0.000000","222556.000000","1225127.040000","1009432.000000","0.000000","1267.000000","0.000000","0.000000","0.000000","38164.000000","0.000000","176264.000000","1339.000000","112.000000","473433.984000","312624.992000","346.000000","8495.000000","123397.000000","36.000000","28535.000000","237955.008000","-162336.992000","75618.000000","-38762.000000","42780.000000","-40587.000000","-35167.000000","-9660.000000","39043.000000","-35142.000000","-29.000000","36856.000000","2863.000000","3417.000000","-554.000000","39719.000000","-8766.000000","0.000000","-2616.000000","6677.000000","-2.000000","35012.000000","BEES4","2008-03-30 21:00:00"
"8","30/06/2008","9105720.320000","7074893.824000","116446.000000","4652439.040000","344454.016000","588262.976000","11.000000","1009617.024000","-1934.000000","348139.008000","17459.000000","1811970.048000","0.000000","882097.984000","250428.000000","0.000000","406084.992000","-1934.000000","274558.016000","735.000000","218856.000000","5378.000000","37398.000000","160560.000000","0.000000","15520.000000","9105720.320000","7288645.120000","3283229.952000","3279003.904000","42077.000000","83201.000000","3421.000000","200694.000000","93382.000000","0.000000","303636.000000","1314276.992000","1138537.984000","0.000000","415.000000","0.000000","0.000000","0.000000","39040.000000","0.000000","136284.000000","1288.000000","106.000000","501404.000000","312624.992000","346.000000","8018.000000","180382.000000","33.000000","0.000000","277592.000000","-194183.008000","83409.000000","-54730.000000","39787.000000","-49857.000000","-37188.000000","-9644.000000","39407.000000","-37232.000000","-3.000000","28679.000000","162.000000","546.000000","-384.000000","28841.000000","6947.000000","0.000000","-2887.000000","6677.000000","-3.000000","39575.000000","BEES4","2008-06-29 21:00:00"
"9","30/09/2008","9262515.200000","6500910.080000","158876.992000","3937302.016000","343856.000000","477560.000000","1.000000","1170451.968000","-1791.000000","396811.008000","17842.000000","2519762.944000","0.000000","1280454.016000","256762.000000","0.000000","712883.008000","-2005.000000","270979.008000","690.000000","241842.000000","5339.000000","40610.000000","180360.000000","0.000000","15533.000000","9262515.200000","7343985.152000","3359080.960000","3304352.000000","34414.000000","52517.000000","2654.000000","238991.008000","63250.000000","0.000000","288726.016000","1386153.984000","1125080.064000","0.000000","2349.000000","0.000000","0.000000","0.000000","84109.000000","0.000000","174616.000000","1215.000000","107.000000","531054.016000","436368.000000","0.000000","7950.000000","56985.000000","26.000000","29725.000000","326272.992000","-227416.000000","98857.000000","-46941.000000","38780.000000","-42670.000000","-37063.000000","-9722.000000","40873.000000","-37138.000000","-1.000000","51916.000000","431.000000","645.000000","-214.000000","52347.000000","-20792.000000","0.000000","-1896.000000","6677.000000","-2.000000","36334.000000","BEES4","2008-09-29 21:00:00"
"10","31/12/2008","8524500.992000","5490636.800000","175978.000000","2850340.096000","351752.992000","376320.992000","88.000000","1255666.944000","13947.000000","445651.008000","20892.000000","2969856.000000","0.000000","1385617.024000","125883.000000","0.000000","1039425.024000","109720.000000","308535.008000","676.000000","64008.000000","5406.000000","51848.000000","0.000000","6754.000000","0.000000","8524500.992000","6472129.024000","3302679.040000","2473372.928000","34424.000000","2852.000000","9714.000000","332616.000000","58683.000000","0.000000","257788.000000","1483682.944000","1208819.968000","0.000000","1306.000000","0.000000","0.000000","0.000000","121832.000000","0.000000","151724.992000","1210.000000","110.000000","567369.024000","436368.000000","0.000000","7881.000000","123102.000000","18.000000","0.000000","292156.992000","-172921.024000","119236.000000","-45993.008000","49633.000000","-52610.992000","-40450.000000","-10673.000000","24024.008000","-15917.000000","1.000000","73243.000000","-1666.000000","327.000000","-1993.000000","71577.000000","377.000000","0.000000","-1555.000000","-20031.000000","-4.000000","50363.992000","BEES4","2008-12-30 22:00:00"
