"","Tempo","Ativo Total","Ativo Circulante","Caixa e Equivalentes de Caixa","Aplicações Financeiras","Contas a Receber","Estoques","Ativos Biológicos","Tributos a Recuperar","Despesas Antecipadas","Outros Ativos Circulantes","Ativo Realizável a Longo Prazo","Aplicações Financeiras Avaliadas a Valor Justo","Aplicações Financeiras Avaliadas ao Custo Amortizado","Contas a Receber","Estoques","Ativos Biológicos","Tributos Diferidos","Despesas Antecipadas","Créditos com Partes Relacionadas","Outros Ativos Não Circulantes","Investimentos","Imobilizado","Intangível","Diferido","Passivo Total","Passivo Circulante","Obrigações Sociais e Trabalhistas","Fornecedores","Obrigações Fiscais","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Dividendos e JCP a Pagar","Outros","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Passivo Não Circulante","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Outros","Tributos Diferidos","Adiantamento para Futuro Aumento Capital","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Lucros e Receitas a Apropriar","Participação dos Acionistas Não Controladores","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucros","Lucros/Prejuízos Acumulados","Ajustes de Avaliação Patrimonial","Ajustes Acumulados de Conversão","Outros Resultados Abrangentes","Adiantamento para Futuro Aumento Capital","Receita Bruta de Vendas e/ou Serviços","Deduções da Receita Bruta","Receita Líquida de Vendas e/ou Serviços","Custo de Bens e/ou Serviços Vendidos","Resultado Bruto","Despesas Com Vendas","Despesas Gerais e Administrativas","Perdas pela Não Recuperabilidade de Ativos ","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Financeiras","Receitas Financeiras","Despesas Financeiras","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores","Lucro/Prejuízo do Período","names","Time"
"1","30/06/2003","162715.024000","87221.440000","20047.804000","0.000000","23833.972000","39988.620000","0.000000","0.000000","0.000000","3351.041000","2892.276000","0.000000","0.000000","2892.276000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","615.299000","71986.016000","0.000000","0.000000","162715.024000","64627.408000","0.000000","18109.678000","1029.938000","41127.376000","0.000000","0.000000","4360.416000","0.000000","0.000000","17169.136000","4001.452000","8879.165000","4288.519000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","80918.480000","37500.000000","6093.326000","14127.826000","23197.332000","0.000000","0.000000","0.000000","0.000000","0.000000","25841.648000","-5746.770000","20094.880000","-17235.168000","2859.704000","-3154.906000","-1621.623000","0.000000","44.068000","-152.047000","0.000000","151.234000","2772.647000","-2621.413000","116.001000","120.055000","-4.054000","-1757.569000","583.639000","61.907000","0.000000","0.000000","0.000000","-1112.023000","PTNT4","2003-06-29 21:00:00"
"2","30/09/2003","154578.560000","80613.224000","13366.995000","0.000000","28548.208000","36251.200000","0.000000","0.000000","0.000000","2446.823000","2765.016000","0.000000","0.000000","2765.016000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","615.299000","70585.016000","0.000000","0.000000","154578.560000","59463.336000","0.000000","17148.220000","1670.923000","35689.412000","0.000000","0.000000","4954.780000","0.000000","0.000000","16480.417000","3402.888000","8941.062000","4136.467000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","78634.808000","37500.000000","6093.326000","13886.226000","23197.332000","-2042.079000","0.000000","0.000000","0.000000","0.000000","45063.808000","-7857.654000","37206.152000","-32458.432000","4747.719000","-3628.876000","-1221.979000","0.000000","4.425000","-71.985000","0.000000","-2229.040000","1541.666000","-3770.706000","0.120000","0.120000","0.000000","-2399.616000","81.069000","34.868000","0.000000","0.000000","0.000000","-2283.679000","PTNT4","2003-09-29 21:00:00"
"3","31/12/2003","149665.248000","78210.024000","9860.110000","0.000000","21476.854000","43595.916000","0.000000","0.000000","0.000000","3277.144000","2555.414000","0.000000","0.000000","2555.414000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","615.299000","68284.512000","0.000000","0.000000","149665.248000","59548.648000","0.000000","21359.204000","328.148000","32898.964000","0.000000","0.000000","4962.332000","0.000000","0.000000","14154.347000","2272.644000","9045.250000","2836.453000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","75962.256000","37500.000000","6093.326000","13644.625000","23197.332000","-4473.026000","0.000000","0.000000","0.000000","0.000000","42020.364000","-7325.789000","34694.576000","-29653.074000","5041.501000","-3953.368000","-1654.395000","0.000000","12.984000","-34.054000","0.000000","-2079.265000","725.992000","-2805.257000","0.050000","0.050000","0.000000","-2666.547000","-6.000000","0.000000","0.000000","0.000000","0.000000","-2672.547000","PTNT4","2003-12-30 22:00:00"
"4","31/03/2004","158362.688000","86617.368000","10733.670000","0.000000","37784.236000","34594.768000","0.000000","0.000000","0.000000","3504.692000","3136.392000","0.000000","0.000000","3136.392000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","615.299000","67993.640000","0.000000","0.000000","158362.688000","68675.192000","0.000000","19675.088000","2184.932000","41162.732000","0.000000","0.000000","5652.442000","0.000000","0.000000","13368.550000","1726.500000","8744.590000","2897.460000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","76318.952000","37500.000000","6093.326000","13403.025000","23197.332000","-3874.732000","0.000000","0.000000","0.000000","0.000000","59795.144000","-11605.445000","48189.700000","-39413.756000","8775.943000","-4681.171000","-1536.744000","0.000000","12.266000","-43.652000","0.000000","-1783.734000","460.007000","-2243.741000","0.000000","0.000000","0.000000","742.908000","-386.214000","0.000000","0.000000","0.000000","0.000000","356.694000","PTNT4","2004-03-30 21:00:00"
"5","30/09/2004","147454.608000","78707.880000","10804.678000","0.000000","29623.568000","35223.628000","0.000000","0.000000","0.000000","3056.009000","2689.492000","0.000000","0.000000","2689.492000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","615.299000","65441.936000","0.000000","0.000000","147454.608000","61024.204000","0.000000","22020.354000","2386.216000","25737.894000","0.000000","4485.389000","6394.351000","0.000000","0.000000","12508.033000","352.242000","9287.559000","2868.232000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","73922.376000","37500.000000","6093.326000","12919.825000","17178.714000","230.510000","0.000000","0.000000","0.000000","0.000000","48585.568000","-10518.595000","38066.976000","-30911.068000","7155.907000","-4201.048000","-1494.784000","0.000000","31.864000","-28.883000","0.000000","-1440.842000","539.724000","-1980.566000","16.540000","182.800000","-166.260000","38.754000","-28.511000","-21.333000","0.000000","0.000000","0.000000","-11.090000","PTNT4","2004-09-29 21:00:00"
"6","31/03/2005","154534.944000","89700.304000","11481.429000","0.000000","39516.032000","35534.352000","0.000000","0.000000","0.000000","3168.494000","2398.670000","0.000000","0.000000","2398.670000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","923.238000","61512.736000","0.000000","0.000000","154534.944000","68964.080000","0.000000","21453.856000","3496.143000","33409.146000","0.000000","4485.389000","6119.549000","0.000000","0.000000","11495.593000","32.965000","9748.516000","1714.112000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","74075.272000","37500.000000","6029.351000","12436.625000","17178.714000","930.583000","0.000000","0.000000","0.000000","0.000000","61663.872000","-12969.247000","48694.624000","-40142.652000","8551.971000","-4765.454000","-1433.179000","0.000000","7.950000","-0.730000","0.000000","-1744.782000","872.412000","-2617.194000","-1.300000","0.000000","0.000000","614.476000","-285.712000","-109.500000","0.000000","0.000000","0.000000","219.264000","PTNT4","2005-03-30 21:00:00"
"7","30/09/2005","146891.456000","86449.184000","9260.613000","0.000000","40628.972000","33211.654000","0.000000","0.000000","0.000000","3347.945000","2279.649000","0.000000","0.000000","2279.649000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","923.238000","57239.384000","0.000000","0.000000","146891.456000","62770.152000","0.000000","24597.336000","2291.955000","27852.794000","0.000000","225.622000","7802.447000","0.000000","0.000000","12516.690000","519.584000","11234.306000","762.800000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","71604.616000","37500.000000","6029.354000","11280.233000","18156.988000","-1361.962000","0.000000","0.000000","0.000000","0.000000","55831.624000","-12211.882000","43619.744000","-37186.572000","6433.171000","-5300.933000","-1424.807000","0.000000","13.810000","-1.277000","0.000000","-1629.128000","931.051000","-2560.179000","-277.299000","515.000000","-792.299000","-2186.463000","-56.714000","-33.576000","0.000000","0.000000","0.000000","-2276.753000","PTNT4","2005-09-29 21:00:00"
"8","31/03/2006","158248.160000","99760.736000","11529.431000","0.000000","46741.956000","37881.152000","0.000000","0.000000","0.000000","3608.196000","2138.684000","0.000000","0.000000","2138.684000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","923.238000","55425.496000","0.000000","0.000000","158248.160000","72093.808000","0.000000","28924.760000","4053.824000","32022.620000","0.000000","225.622000","6866.982000","0.000000","0.000000","13075.468000","470.057000","11675.986000","929.425000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","73078.880000","37500.000000","6029.354000","10814.907000","18156.988000","577.629000","0.000000","0.000000","0.000000","0.000000","73735.352000","-15247.062000","58488.292000","-46376.412000","12111.881000","-6246.820000","-1405.596000","0.000000","14.443000","-1.138000","0.000000","-1638.500000","999.793000","-2638.293000","0.072000","0.072000","0.000000","2834.342000","-537.362000","-219.218000","0.000000","0.000000","0.000000","2077.762000","PTNT4","2006-03-30 21:00:00"
"9","30/09/2006","162315.936000","106056.608000","11025.237000","0.000000","46219.016000","42851.796000","0.000000","0.000000","0.000000","5960.562000","997.111000","0.000000","0.000000","997.111000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","360.995000","54901.220000","0.000000","0.000000","162315.936000","70085.624000","0.000000","32929.758000","6310.156000","21295.422000","0.000000","641.293000","8908.994000","0.000000","0.000000","14479.251000","387.749000","12098.378000","1993.124000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","77751.064000","37500.000000","6029.354000","10349.579000","19803.524000","4068.605000","0.000000","0.000000","0.000000","0.000000","81299.120000","-17847.674000","63451.448000","-49107.560000","14343.889000","-5410.357000","-1771.856000","0.000000","9.208000","-0.758000","0.000000","-1257.093000","935.230000","-2192.323000","105.077000","109.851000","-4.774000","6018.110000","-1513.218000","-668.951000","0.000000","0.000000","0.000000","3835.941000","PTNT4","2006-09-29 21:00:00"
"10","31/03/2007","172299.616000","114501.912000","8607.809000","0.000000","51336.976000","48502.232000","0.000000","0.000000","0.000000","6054.891000","1560.064000","0.000000","0.000000","1560.064000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","401.206000","55760.840000","75.603000","0.000000","172299.616000","54402.108000","0.000000","36606.988000","6453.569000","2757.322000","0.000000","0.000000","8584.229000","0.000000","0.000000","26207.444000","9802.890000","12660.357000","3744.197000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","91690.064000","37500.000000","6083.500000","9884.252000","20040.876000","18181.440000","0.000000","0.000000","0.000000","0.000000","98453.408000","-21210.190000","77243.216000","-58335.076000","18908.136000","-6130.549000","-1807.221000","0.000000","13.923000","-1.008000","0.000000","-876.856000","987.712000","-1864.568000","33.187000","33.187000","0.000000","10139.613000","-3256.335000","-272.524000","0.000000","0.000000","0.000000","6610.754000","PTNT4","2007-03-30 21:00:00"
