"","Tempo","Ativo Total","Ativo Circulante","Caixa e Equivalentes de Caixa","Aplicações Financeiras","Contas a Receber","Estoques","Ativos Biológicos","Tributos a Recuperar","Despesas Antecipadas","Outros Ativos Circulantes","Ativo Realizável a Longo Prazo","Aplicações Financeiras Avaliadas a Valor Justo","Aplicações Financeiras Avaliadas ao Custo Amortizado","Contas a Receber","Estoques","Ativos Biológicos","Tributos Diferidos","Despesas Antecipadas","Créditos com Partes Relacionadas","Outros Ativos Não Circulantes","Investimentos","Imobilizado","Intangível","Diferido","Passivo Total","Passivo Circulante","Obrigações Sociais e Trabalhistas","Fornecedores","Obrigações Fiscais","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Dividendos e JCP a Pagar","Outros","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Passivo Não Circulante","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Outros","Tributos Diferidos","Adiantamento para Futuro Aumento Capital","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Lucros e Receitas a Apropriar","Participação dos Acionistas Não Controladores","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucros","Lucros/Prejuízos Acumulados","Ajustes de Avaliação Patrimonial","Ajustes Acumulados de Conversão","Outros Resultados Abrangentes","Adiantamento para Futuro Aumento Capital","Receita Bruta de Vendas e/ou Serviços","Deduções da Receita Bruta","Receita Líquida de Vendas e/ou Serviços","Custo de Bens e/ou Serviços Vendidos","Resultado Bruto","Despesas Com Vendas","Despesas Gerais e Administrativas","Perdas pela Não Recuperabilidade de Ativos ","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Financeiras","Receitas Financeiras","Despesas Financeiras","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores","Lucro/Prejuízo do Período","names","Time"
"1","30/09/2006","24909279.232000","8799893.504000","159026.000000","0.000000","1310875.008000","2422013.952000","0.000000","0.000000","0.000000","4907978.752000","1665149.952000","0.000000","0.000000","29843.000000","0.000000","0.000000","0.000000","0.000000","64544.000000","1570763.008000","298848.000000","13888985.088000","0.000000","256402.000000","24909279.232000","5164299.776000","0.000000","1598656.000000","763196.992000","2311982.016000","0.000000","133893.000000","303224.992000","53347.000000","0.000000","13115669.504000","7188949.952000","0.000000","450136.992000","0.000000","0.000000","5476582.912000","0.000000","5361.000000","144.000000","6623803.904000","1680946.944000","23248.000000","4337849.856000","234330.000000","347428.992000","0.000000","0.000000","0.000000","0.000000","3211791.104000","-618883.008000","2592908.032000","-1679997.952000","912910.016000","-145282.000000","-100853.000000","0.000000","277460.000000","-98097.000000","-28204.000000","-436993.984000","-24282.000000","-412712.000000","1578.000000","7501.000000","-5923.000000","382518.016000","-254743.008000","206468.000000","-15.000000","0.000000","0.000000","334228.000000","CSNA3","2006-09-29 21:00:00"
"2","31/12/2006","25028300.800000","7927761.920000","167288.000000","0.000000","2363915.008000","2435280.896000","0.000000","0.000000","0.000000","2961277.952000","1927315.968000","0.000000","0.000000","1025275.008000","0.000000","0.000000","0.000000","0.000000","0.000000","902041.024000","957673.984000","13948261.376000","0.000000","267288.000000","25028300.800000","4317779.968000","0.000000","1568331.008000","624486.016000","1080487.000000","0.000000","686984.000000","335620.992000","21871.000000","0.000000","14581085.184000","8344816.896000","0.000000","469982.016000","0.000000","0.000000","5766285.824000","0.000000","5292.000000","0.000000","6124144.128000","1680946.944000","0.000000","4208549.888000","234647.008000","0.000000","0.000000","0.000000","0.000000","0.000000","3231362.560000","-655051.008000","2576311.296000","-1610297.344000","966014.976000","-124562.016000","-96192.000000","0.000000","-174524.032000","-93284.000000","-23945.000000","-254759.040000","-18390.000000","-236369.024000","17650.000000","195588.000000","-177937.984000","216398.976000","-216791.968000","83793.000000","15.000000","0.000000","0.000000","83414.912000","CSNA3","2006-12-30 22:00:00"
"3","31/03/2007","25764579.328000","9320158.208000","77557.000000","0.000000","3203936.000000","2457459.968000","0.000000","0.000000","0.000000","3581204.992000","2008200.960000","0.000000","0.000000","1077824.000000","0.000000","0.000000","0.000000","0.000000","0.000000","930377.024000","250146.000000","13937449.984000","0.000000","248626.000000","25764579.328000","4287853.056000","0.000000","1448748.032000","811422.016000","960063.024000","0.000000","718174.976000","341004.992000","8440.000000","0.000000","14683126.784000","8418181.824000","0.000000","396672.000000","0.000000","0.000000","5868273.152000","0.000000","5223.000000","0.000000","6788378.112000","1680946.944000","30.000000","4147002.880000","177352.992000","783044.992000","0.000000","0.000000","0.000000","0.000000","3078691.072000","-594009.024000","2484681.984000","-1476873.984000","1007808.000000","-141486.000000","-97153.000000","0.000000","241654.000000","-164008.992000","-27751.000000","54163.000000","194460.000000","-140296.992000","180240.992000","836598.016000","-656356.992000","1053467.008000","-314771.008000","24207.000000","0.000000","0.000000","0.000000","762902.976000","CSNA3","2007-03-30 21:00:00"
"4","30/06/2007","25875195.904000","8666002.432000","446567.008000","0.000000","2097270.016000","2541889.024000","0.000000","0.000000","0.000000","3580275.968000","1912624.000000","0.000000","0.000000","1001198.976000","0.000000","0.000000","0.000000","0.000000","0.000000","911425.024000","220575.008000","14847034.368000","0.000000","228960.992000","25875195.904000","3994959.872000","0.000000","1235208.960000","952312.000000","710430.976000","0.000000","738576.000000","324417.984000","34014.000000","0.000000","13499833.344000","8044555.008000","0.000000","401983.008000","0.000000","0.000000","5053295.104000","0.000000","5154.000000","0.000000","8375248.896000","1680946.944000","30.000000","4751113.216000","153078.000000","1790081.024000","0.000000","0.000000","0.000000","0.000000","3686854.912000","-712089.024000","2974766.080000","-1678475.008000","1296290.944000","-179836.992000","-116081.000000","0.000000","10250.000000","-92767.000000","-27483.000000","390960.000000","91216.000000","299744.000000","128.000000","749.000000","-621.000000","1281460.992000","-374748.000000","45461.000000","0.000000","0.000000","0.000000","952174.016000","CSNA3","2007-06-29 21:00:00"
"5","30/09/2007","26118809.600000","8048182.784000","144995.008000","0.000000","1792636.032000","2521018.880000","0.000000","0.000000","0.000000","3589532.928000","1857241.984000","0.000000","0.000000","940116.992000","0.000000","0.000000","0.000000","0.000000","0.000000","917124.992000","983995.008000","14996627.456000","0.000000","232763.008000","26118809.600000","3865110.016000","0.000000","1167399.040000","697294.976000","1425227.984000","0.000000","135808.992000","393675.008000","45704.000000","0.000000","13234368.512000","7623813.248000","0.000000","455664.992000","0.000000","0.000000","5154890.240000","0.000000","5085.000000","0.000000","9014247.424000","1680946.944000","30.000000","4671114.752000","147292.992000","2514862.080000","0.000000","0.000000","0.000000","0.000000","3789099.008000","-820499.008000","2968600.064000","-1698046.976000","1270552.960000","-146860.000000","-99021.000000","0.000000","11317.000000","-92915.000000","-27344.000000","56113.000000","300851.008000","-244738.000000","-7796.000000","6750.000000","-14546.000000","964046.976000","-158003.008000","-106868.000000","0.000000","0.000000","0.000000","699176.000000","CSNA3","2007-09-29 21:00:00"
"6","31/12/2007","27052240.896000","8396140.032000","225344.000000","0.000000","1877645.056000","2419745.024000","0.000000","0.000000","0.000000","3873405.952000","2177707.008000","0.000000","0.000000","1095416.960000","0.000000","0.000000","0.000000","0.000000","0.000000","1082290.048000","956281.024000","15295641.600000","0.000000","226471.008000","27052240.896000","6844149.760000","0.000000","1346788.992000","1054376.000000","1827988.000000","0.000000","2115880.960000","372932.000000","126184.000000","0.000000","12660694.016000","6930891.008000","0.000000","1199716.992000","0.000000","0.000000","4530085.888000","0.000000","5136.000000","0.000000","7542261.248000","1680946.944000","30.000000","4585552.896000","1275730.944000","0.000000","0.000000","0.000000","0.000000","0.000000","3868520.448000","-855585.792000","3012933.632000","-1820828.160000","1192105.984000","-130506.048000","-117805.984000","0.000000","22154.016000","-88086.976000","-27106.000000","-184999.008000","298139.008000","-483137.984000","-27844.992000","18443.968000","-46289.024000","637910.784000","-461697.920000","331884.000000","0.000000","0.000000","0.000000","508097.024000","CSNA3","2007-12-30 22:00:00"
"7","31/03/2008","26169323.520000","7495491.072000","176144.000000","0.000000","1615437.952000","2172750.080000","0.000000","0.000000","0.000000","3531159.040000","2172493.056000","0.000000","0.000000","1082660.992000","0.000000","0.000000","0.000000","0.000000","0.000000","1089831.936000","897875.008000","15381477.376000","0.000000","221987.008000","26169323.520000","5497626.112000","0.000000","1083421.056000","870281.024000","1617487.040000","0.000000","1364595.968000","439950.016000","121891.000000","0.000000","12405610.496000","6734379.776000","0.000000","1139331.968000","0.000000","0.000000","4531897.856000","0.000000","5089.000000","0.000000","8260998.144000","1680946.944000","30.000000","4512691.200000","1444017.024000","623313.024000","0.000000","0.000000","0.000000","0.000000","3951880.960000","-921656.000000","3030224.896000","-1806749.952000","1223474.944000","-161322.000000","-104438.000000","0.000000","9871.000000","-64041.000000","-58050.000000","121291.000000","245260.000000","-123969.000000","-1071.000000","649.000000","-1720.000000","965715.008000","-126998.000000","-71413.000000","0.000000","0.000000","0.000000","767304.000000","CSNA3","2008-03-30 21:00:00"
"8","30/06/2008","27030407.168000","8136437.248000","370558.016000","0.000000","1904583.936000","2332966.912000","0.000000","0.000000","0.000000","3528327.936000","2142749.056000","0.000000","0.000000","1099220.992000","0.000000","0.000000","0.000000","0.000000","0.000000","1043528.000000","838489.024000","15678860.288000","0.000000","233874.000000","27030407.168000","5091142.144000","0.000000","1236259.968000","1324169.984000","1899838.048000","0.000000","112233.000000","404572.992000","114068.000000","0.000000","12701966.336000","6897551.040000","0.000000","1238683.008000","0.000000","0.000000","4565731.840000","0.000000","7618.000000","0.000000","9229682.688000","1680946.944000","30.000000","4438094.848000","1424114.048000","1686497.024000","0.000000","0.000000","0.000000","0.000000","4615182.848000","-1060470.016000","3554713.088000","-1849038.976000","1705673.984000","-174291.008000","-138471.008000","0.000000","49435.000000","-53670.000000","-57730.000000","207880.992000","245251.008000","-37370.000000","-61758.000000","477.000000","-62235.000000","1477069.952000","-527620.992000","81505.000000","0.000000","0.000000","0.000000","1030953.984000","CSNA3","2008-06-29 21:00:00"
"9","30/09/2008","29254195.200000","9800825.856000","225504.992000","0.000000","2385442.048000","2690956.032000","0.000000","0.000000","0.000000","4498923.008000","2401388.032000","0.000000","0.000000","1180626.048000","0.000000","0.000000","0.000000","0.000000","0.000000","1220761.984000","782580.992000","16031941.632000","0.000000","237458.000000","29254195.200000","6644037.120000","0.000000","1680403.968000","927664.000000","3067944.960000","0.000000","350960.000000","498635.008000","118429.000000","0.000000","13591740.416000","7820142.784000","0.000000","1165753.984000","0.000000","0.000000","4605842.944000","0.000000","7515.000000","0.000000","9010903.040000","1680946.944000","30.000000","4366814.208000","1429435.008000","1533677.056000","0.000000","0.000000","0.000000","0.000000","5078945.792000","-1050044.032000","4028901.888000","-1911356.032000","2117545.984000","-193608.992000","-121983.000000","0.000000","52620.000000","-81376.000000","-57844.000000","-1715000.064000","-487332.000000","-1227667.968000","-20422.000000","792.000000","-21214.000000","-20068.000000","-105982.000000","165680.000000","0.000000","0.000000","0.000000","39630.000000","CSNA3","2008-09-29 21:00:00"
"10","31/12/2008","31497439.232000","18328700.928000","232064.992000","0.000000","2979890.944000","3622775.040000","0.000000","0.000000","0.000000","11493968.896000","2514171.904000","0.000000","0.000000","1433036.032000","0.000000","0.000000","0.000000","0.000000","0.000000","1081136.000000","1512.000000","10083776.512000","526796.000000","42482.000000","31497439.232000","9633227.776000","0.000000","1939204.992000","702588.992000","2997447.904000","0.000000","1790642.048000","2056816.000000","146528.000000","0.000000","15192878.080000","11551733.440000","0.000000","1119593.984000","0.000000","0.000000","2521551.104000","0.000000","8744.000000","0.000000","6662588.928000","1680946.944000","30.000000","0.000000","3682864.128000","0.000000","1298748.032000","0.000000","0.000000","0.000000","4222004.224000","-832973.056000","3389031.424000","-1409236.992000","1979793.920000","-246401.984000","-133266.976000","0.000000","4530149.376000","-588802.944000","76412.000000","-1394902.784000","258780.992000","-1653684.096000","83251.000000","-1918.000000","85169.000000","4306231.296000","-595168.960000","225199.008000","0.000000","0.000000","0.000000","3936261.120000","CSNA3","2008-12-30 22:00:00"
