"","Tempo","Ativo Total","Ativo Circulante","Caixa e Equivalentes de Caixa","Aplicações Financeiras","Contas a Receber","Estoques","Ativos Biológicos","Tributos a Recuperar","Despesas Antecipadas","Outros Ativos Circulantes","Ativo Realizável a Longo Prazo","Aplicações Financeiras Avaliadas a Valor Justo","Aplicações Financeiras Avaliadas ao Custo Amortizado","Contas a Receber","Estoques","Ativos Biológicos","Tributos Diferidos","Despesas Antecipadas","Créditos com Partes Relacionadas","Outros Ativos Não Circulantes","Investimentos","Imobilizado","Intangível","Diferido","Passivo Total","Passivo Circulante","Obrigações Sociais e Trabalhistas","Fornecedores","Obrigações Fiscais","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Dividendos e JCP a Pagar","Outros","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Passivo Não Circulante","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Outros","Tributos Diferidos","Adiantamento para Futuro Aumento Capital","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Lucros e Receitas a Apropriar","Participação dos Acionistas Não Controladores","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucros","Lucros/Prejuízos Acumulados","Ajustes de Avaliação Patrimonial","Ajustes Acumulados de Conversão","Outros Resultados Abrangentes","Adiantamento para Futuro Aumento Capital","Receita Bruta de Vendas e/ou Serviços","Deduções da Receita Bruta","Receita Líquida de Vendas e/ou Serviços","Custo de Bens e/ou Serviços Vendidos","Resultado Bruto","Despesas Com Vendas","Despesas Gerais e Administrativas","Perdas pela Não Recuperabilidade de Ativos ","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Financeiras","Receitas Financeiras","Despesas Financeiras","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores","Lucro/Prejuízo do Período","names","Time"
"1","30/09/2006","9234040.832000","2257572.096000","356798.016000","0.000000","1460306.048000","14171.000000","0.000000","0.000000","0.000000","426296.992000","1568713.984000","0.000000","0.000000","1541500.032000","0.000000","0.000000","0.000000","0.000000","27214.000000","0.000000","471292.000000","4935793.152000","0.000000","670.000000","9234040.832000","1965277.952000","0.000000","396792.992000","384320.000000","850901.000000","0.000000","2024.000000","326286.016000","4954.000000","0.000000","2891621.120000","2305006.976000","0.000000","217576.992000","0.000000","0.000000","369036.992000","0.000000","0.000000","656406.016000","3720736.000000","3182715.904000","35351.000000","0.000000","291684.000000","210984.992000","0.000000","0.000000","0.000000","0.000000","1549766.016000","-407212.000000","1142553.984000","-773240.000000","369313.984000","-15738.000000","-49943.000000","0.000000","0.000000","-37801.000000","0.000000","-80889.000000","78083.000000","-158972.000000","-1164.000000","2553.000000","-3717.000000","183779.008000","-54536.000000","-3931.000000","0.000000","0.000000","-11318.000000","113994.000000","ENBR3","2006-09-29 21:00:00"
"2","31/12/2006","9577615.360000","2647665.920000","596323.008000","0.000000","1522265.984000","9916.000000","0.000000","0.000000","0.000000","519160.992000","1449095.936000","0.000000","0.000000","787979.008000","0.000000","0.000000","0.000000","0.000000","24325.000000","636792.000000","465761.984000","4854855.168000","159674.000000","562.000000","9577615.360000","2310177.024000","0.000000","500795.008000","481636.992000","788902.024000","0.000000","163090.000000","371564.000000","4189.000000","0.000000","2899528.960000","2338381.056000","0.000000","193651.008000","0.000000","1656.000000","365840.992000","0.000000","0.000000","662316.992000","3705592.064000","3182715.904000","35348.000000","0.000000","487528.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1680310.272000","-440578.048000","1239731.712000","-827854.080000","411877.888000","-64834.992000","-68160.992000","0.000000","0.000000","-69711.000000","1007.000000","-211139.008000","23203.008000","-234341.984000","-7905.000000","4270.000000","-12175.000000","-8866.016000","-1925.008000","-1987.000000","-2719.000000","181091.008000","-10821.000000","154772.992000","ENBR3","2006-12-30 22:00:00"
"3","31/03/2007","9671137.280000","2709135.872000","723681.024000","0.000000","1404600.064000","10483.000000","0.000000","0.000000","0.000000","570371.968000","1474505.984000","0.000000","0.000000","773692.992000","0.000000","0.000000","0.000000","0.000000","23868.000000","676945.024000","460092.992000","4866263.040000","160580.000000","559.000000","9671137.280000","2224361.984000","0.000000","445607.008000","376224.000000","754021.976000","0.000000","165348.000000","479116.000000","4045.000000","0.000000","2943068.928000","2338158.976000","0.000000","235962.000000","0.000000","1664.000000","367284.000000","0.000000","0.000000","670161.024000","3833544.960000","3182715.904000","35351.000000","0.000000","487528.000000","127950.000000","0.000000","0.000000","0.000000","0.000000","1727396.992000","-613297.984000","1114098.944000","-715790.016000","398308.992000","-29612.000000","-105673.000000","0.000000","0.000000","0.000000","-158.000000","-57397.000000","63319.000000","-120716.000000","-2563.000000","1343.000000","-3906.000000","202906.000000","-65776.000000","254.000000","0.000000","0.000000","-9434.000000","127950.000000","ENBR3","2007-03-30 21:00:00"
"4","30/06/2007","9542718.464000","2704657.920000","692142.016000","0.000000","1390147.968000","9257.000000","0.000000","0.000000","0.000000","613110.976000","1322510.976000","0.000000","0.000000","764972.992000","0.000000","0.000000","0.000000","0.000000","23768.000000","533769.984000","459424.992000","4888527.872000","167043.008000","553.000000","9542718.464000","2036699.008000","0.000000","418577.984000","409902.016000","684429.976000","0.000000","18824.000000","502716.000000","2249.000000","0.000000","2879170.048000","2285904.000000","0.000000","218051.008000","0.000000","1664.000000","373551.008000","0.000000","0.000000","680417.024000","3946432.000000","3182715.904000","35351.000000","0.000000","487528.000000","240836.992000","0.000000","0.000000","0.000000","0.000000","1767405.952000","-610105.984000","1157299.968000","-782950.016000","374350.016000","-40957.000000","-101669.000000","0.000000","0.000000","0.000000","-2.000000","-41507.000000","56090.000000","-97597.000000","-1620.000000","2051.000000","-3671.000000","188595.008000","-55852.000000","-8400.000000","0.000000","0.000000","-11456.000000","112887.000000","ENBR3","2007-06-29 21:00:00"
"5","30/09/2007","9595095.040000","2777463.040000","747835.008000","0.000000","1439043.968000","8680.000000","0.000000","0.000000","0.000000","581904.000000","1241895.040000","0.000000","0.000000","720356.992000","0.000000","0.000000","0.000000","0.000000","23955.000000","497583.008000","453755.008000","4945867.776000","175560.992000","553.000000","9595095.040000","1746472.960000","0.000000","420164.992000","431688.000000","325419.016000","0.000000","7674.000000","559363.968000","2163.000000","0.000000","3078571.008000","2492324.096000","0.000000","222495.008000","0.000000","0.000000","363752.000000","0.000000","0.000000","693006.016000","4077044.992000","3182715.904000","35351.000000","0.000000","487528.000000","371449.984000","0.000000","0.000000","0.000000","0.000000","1778617.984000","-612185.984000","1166432.000000","-791734.976000","374696.992000","-30338.000000","-108090.000000","0.000000","0.000000","0.000000","1.000000","-17777.000000","74073.000000","-91850.000000","-1165.000000","1310.000000","-2475.000000","217328.000000","-83955.000000","11202.000000","0.000000","0.000000","-13962.000000","130613.000000","ENBR3","2007-09-29 21:00:00"
"6","31/12/2007","9719392.256000","2718704.896000","689153.984000","0.000000","1511137.024000","9574.000000","0.000000","0.000000","0.000000","508840.000000","1284375.040000","0.000000","0.000000","757193.984000","0.000000","0.000000","0.000000","0.000000","23814.000000","503367.008000","443086.016000","5079717.888000","192964.000000","544.000000","9719392.256000","1992514.944000","0.000000","446553.984000","377569.984000","313216.992000","0.000000","214824.000000","638396.992000","1953.000000","0.000000","3118294.016000","2474235.008000","0.000000","268952.992000","0.000000","0.000000","375105.984000","0.000000","0.000000","694702.976000","3913880.064000","3182715.904000","35348.000000","0.000000","692260.992000","3555.000000","0.000000","0.000000","0.000000","0.000000","1620928.000000","-545284.096000","1075644.160000","-846878.976000","228764.928000","-25078.000000","-47064.992000","0.000000","0.000000","-81872.000000","10396.000000","-187016.992000","47302.000000","-234318.976000","-6372.000000","2560.000000","-8932.000000","-108243.008000","44561.008000","16402.000000","-3595.000000","136824.000000","-17608.000000","68341.024000","ENBR3","2007-12-30 22:00:00"
"7","31/03/2008","9703046.144000","2656790.016000","790662.976000","0.000000","1405709.056000","10988.000000","0.000000","0.000000","0.000000","449430.016000","1266497.024000","0.000000","0.000000","738785.024000","0.000000","0.000000","0.000000","0.000000","23702.000000","504009.984000","437108.000000","5139597.824000","202508.000000","545.000000","9703046.144000","1833849.984000","0.000000","401752.000000","270404.992000","452443.016000","0.000000","214758.000000","492324.000000","2168.000000","0.000000","3190174.976000","2454161.024000","0.000000","348780.000000","0.000000","0.000000","387233.984000","0.000000","0.000000","721294.976000","3957725.952000","3182715.904000","35348.000000","0.000000","571905.984000","167756.000000","0.000000","0.000000","0.000000","0.000000","1845704.960000","-560185.024000","1285520.000000","-848236.032000","437284.000000","-27226.000000","-106413.000000","0.000000","0.000000","0.000000","8004.000000","-37745.000000","51857.000000","-89602.000000","-18.000000","1685.000000","-1703.000000","273886.016000","-82183.000000","-4966.000000","0.000000","0.000000","-22536.000000","164200.992000","ENBR3","2008-03-30 21:00:00"
"8","30/06/2008","9515816.960000","2546415.104000","727550.016000","0.000000","1401486.976000","11008.000000","0.000000","0.000000","0.000000","406369.984000","1222562.048000","0.000000","0.000000","724193.984000","0.000000","0.000000","0.000000","0.000000","23377.000000","474991.008000","301968.992000","5224238.080000","220084.992000","548.000000","9515816.960000","1808034.048000","0.000000","391504.992000","294567.008000","653208.000000","0.000000","27205.000000","439111.008000","2438.000000","0.000000","3025616.896000","2314981.952000","0.000000","326204.000000","0.000000","0.000000","384431.008000","0.000000","19478.000000","728593.984000","3934094.080000","3182715.904000","35348.000000","0.000000","560307.008000","155723.008000","0.000000","0.000000","0.000000","0.000000","1740146.944000","-537244.032000","1202903.040000","-849305.024000","353598.016000","-24341.000000","-218570.000000","0.000000","0.000000","0.000000","0.000000","-30560.000000","68914.000000","-99474.000000","-7116.000000","3060.000000","-10176.000000","73011.000000","-22277.000000","-42270.000000","0.000000","0.000000","-12493.000000","-4029.000000","ENBR3","2008-06-29 21:00:00"
"9","30/09/2008","10089944.064000","2323184.128000","779992.000000","0.000000","1231900.032000","8091.000000","0.000000","0.000000","0.000000","303200.992000","883105.984000","0.000000","0.000000","458163.008000","0.000000","0.000000","0.000000","0.000000","23453.000000","401489.984000","1192337.024000","5533201.920000","157319.008000","796.000000","10089944.064000","1758144.000000","0.000000","371644.000000","348105.984000","569278.000000","1.000000","63670.000000","400166.016000","5279.000000","0.000000","2600809.984000","2046472.960000","0.000000","239488.000000","0.000000","14990.000000","299859.008000","0.000000","24110.000000","1655166.976000","4051713.024000","3182715.904000","35348.000000","0.000000","560307.008000","273342.016000","0.000000","0.000000","0.000000","0.000000","1742180.992000","-515676.992000","1226503.936000","-834219.008000","392284.992000","-16181.000000","-104684.000000","0.000000","0.000000","0.000000","0.000000","-55821.000000","50366.000000","-106187.000000","-1456.000000","2250.000000","-3706.000000","214143.008000","-62496.000000","-15551.000000","-798.000000","0.000000","-17679.000000","117619.000000","ENBR3","2008-09-29 21:00:00"
"10","31/12/2008","10469931.008000","2123004.032000","551513.024000","0.000000","1266439.936000","10098.000000","0.000000","0.000000","0.000000","294952.992000","952483.968000","0.000000","0.000000","443457.984000","0.000000","0.000000","0.000000","0.000000","22104.000000","486921.984000","42103.000000","6033835.008000","1318504.960000","0.000000","10469931.008000","2737501.952000","0.000000","456679.008000","403936.992000","1066622.016000","0.000000","313118.016000","491891.008000","5255.000000","0.000000","2576261.120000","2009187.968000","0.000000","252395.008000","0.000000","0.000000","314678.016000","0.000000","0.000000","1613250.048000","3542917.888000","3182715.904000","35348.000000","0.000000","320848.992000","4005.000000","0.000000","0.000000","0.000000","0.000000","1624980.992000","-435751.936000","1189229.056000","-825774.848000","363454.080000","-28244.000000","-104184.000000","0.000000","0.000000","0.000000","-8004.000000","-196750.000000","52805.008000","-249555.008000","4415.000000","3739.000000","676.000000","30686.976000","17244.000000","-14477.000000","-5673.000000","133497.000000","-50290.000000","110988.032000","ENBR3","2008-12-30 22:00:00"
