"","Tempo","Ativo Total","Ativo Circulante","Disponibilidades","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Realizável a Longo Prazo","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Permanente","Investimentos","Imobilizado de Uso","Imobilizado de Arrendamento","Intangível","Diferido","Passivo Total","Passivo Circulante","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Passivo Exigível a Longo Prazo","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Resultados de Exercícios Futuros","Part. de Acionistas Não Controladores.x","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucro","Ajustes de Avaliação Patrimonial","Lucros/Prejuízos Acumulados","Receitas da Intermediação Financeira","Despesas da Intermediação Financeira","Resultado Bruto Intermediação Financeira","Outras Despesas/Receitas Operacionais","Receitas de Prestação de Serviços","Despesas de Pessoal","Outras Despesas Administrativas","Despesas Tributárias","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Resultado Operacional","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores.y","Lucro/Prejuízo do Período","names","Time"
"1","31/12/2006","265547284.480000","197385322.496000","4761972.224000","25538076.672000","72854429.696000","18726068.224000","186338.000000","51697770.496000","1798326.016000","20626868.224000","1195474.048000","64669495.296000","451112.992000","24395524.096000","398736.992000","0.000000","28017195.008000","1953232.000000","8675349.504000","778339.968000","3492450.048000","696582.016000","2136782.976000","16136.000000","0.000000","642948.992000","265547284.480000","161255800.832000","60529758.208000","32423180.288000","1964401.024000","5814.000000","2225711.104000","5545094.144000","4702432.768000","170.000000","53859246.080000","79417196.544000","23375452.160000","15252253.696000","3671877.888000","0.000000","0.000000","232812.000000","6938535.936000","0.000000","29946267.648000","180460.000000","57440.000000","24636362.752000","14200000.512000","55005.000000","0.000000","10381357.056000","0.000000","0.000000","9842128.896000","-5710663.680000","4131465.216000","-2069426.176000","2423752.192000","-1769074.176000","-1671273.984000","-584274.048000","5057170.432000","-5555985.408000","30257.000000","2062039.040000","-29038.000000","-2068727.040000","2039688.960000","2033000.960000","-328582.016000","0.000000","0.000000","0.000000","-1580.000000","1702839.296000","BBDC3","2006-12-30 22:00:00"
"2","31/03/2007","281944293.376000","224020135.936000","4243926.016000","31036284.928000","85476761.600000","19166316.544000","72984.000000","55249981.440000","1892562.944000","25551218.688000","1330112.000000","54366773.248000","564972.032000","12056871.936000","401056.992000","0.000000","29247873.024000","2045399.040000","9377485.824000","673115.008000","3557374.976000","661697.984000","2215975.936000","17864.000000","0.000000","661836.992000","281944293.376000","175057682.432000","61807136.768000","33729568.768000","2051628.032000","181618.000000","1768224.000000","6707311.104000","5251833.856000","10045.000000","63550324.736000","80633004.032000","22354761.728000","17171854.336000","3827310.080000","0.000000","0.000000","250043.008000","6415304.192000","0.000000","30613731.328000","163978.000000","60963.000000","26028656.640000","17999998.976000","55178.000000","0.000000","7973476.864000","0.000000","0.000000","9525110.784000","-5454163.968000","4070947.072000","-1604525.056000","2559187.968000","-1459826.048000","-1539500.032000","-611904.000000","3943245.056000","-4507317.248000","11589.000000","2466422.016000","-2714.000000","36107.000000","-38821.000000","2463707.904000","-755324.032000","0.000000","0.000000","0.000000","-3067.000000","1705316.992000","BBDC3","2007-03-30 21:00:00"
"3","30/06/2007","290568208.384000","226260451.328000","4915683.840000","26764922.880000","89682976.768000","19714576.384000","138760.992000","57272934.400000","2144310.016000","24208599.040000","1417671.936000","60809543.680000","629360.000000","13894407.168000","403446.016000","0.000000","32735752.192000","2518251.008000","9913634.816000","714694.976000","3498203.904000","585129.984000","2187522.048000","28162.000000","0.000000","697390.016000","290568208.384000","176484614.144000","60920922.112000","35828113.408000","2346765.056000","164646.000000","1761698.944000","6273998.848000","5417226.752000","5513.000000","63765725.184000","86333202.432000","21679691.776000","17927831.552000","4298382.848000","0.000000","0.000000","265968.992000","7202307.072000","0.000000","34959011.840000","173303.008000","62557.000000","27514523.648000","17999998.976000","55459.000000","0.000000","9459064.832000","0.000000","0.000000","10531394.560000","-5516782.080000","5014612.992000","-2243503.104000","2608536.064000","-1649408.000000","-1644146.048000","-619022.976000","4141605.888000","-5085573.120000","4505.000000","2771109.888000","603337.984000","650057.984000","-46720.000000","3374448.128000","-1071692.992000","0.000000","0.000000","0.000000","-1450.000000","2301305.088000","BBDC3","2007-06-29 21:00:00"
"4","30/09/2007","317647486.976000","248684560.384000","4100285.952000","39169085.440000","94065606.656000","20470276.096000","89708.000000","59834388.480000","2552839.936000","26721099.776000","1681264.000000","65423904.768000","686766.016000","14032382.976000","407606.016000","0.000000","36359065.600000","3547753.984000","9475385.344000","914950.016000","3539038.976000","604764.032000","2195816.960000","12695.000000","0.000000","725763.008000","317647486.976000","194509799.424000","64519421.952000","48432304.128000","2438316.032000","194536.000000","1570174.976000","7076467.200000","5508896.768000","4416.000000","64765247.488000","93574201.344000","22216644.608000","20188606.464000","4159092.992000","0.000000","0.000000","228835.008000","7916708.864000","0.000000","38864314.368000","173252.000000","176652.000000","29213612.032000","19000000.512000","55624.000000","0.000000","10157987.840000","0.000000","0.000000","10488227.840000","-6141882.880000","4346344.960000","-2415535.104000","2742006.016000","-1640131.968000","-1755090.048000","-624982.016000","4572726.784000","-5726467.072000","16403.000000","1930809.984000","76268.000000","114787.000000","-38519.000000","2007078.016000","-193847.008000","0.000000","0.000000","0.000000","-3018.000000","1810212.992000","BBDC3","2007-09-29 21:00:00"
"5","31/12/2007","341184413.696000","259884466.176000","5486605.824000","36967043.072000","98133254.144000","23589376.000000","429361.984000","66400260.096000","3056428.032000","23951896.576000","1870238.976000","77629775.872000","655081.024000","16318452.736000","447139.008000","0.000000","41895366.656000","4905967.104000","11878014.976000","1529756.032000","3670160.896000","604076.032000","2284078.080000","11421.000000","0.000000","770585.984000","341184413.696000","213446967.296000","75797143.552000","54693634.048000","1733134.976000","16632.000000","2521232.896000","7718269.952000","5360030.208000","1257281.024000","64349609.984000","97035534.336000","22526304.256000","18940016.640000","4763646.976000","0.000000","0.000000","347560.000000","8726406.144000","0.000000","41731600.384000","189147.008000","155412.000000","30357344.256000","19000000.512000","55624.000000","0.000000","11301720.064000","0.000000","0.000000","11059787.776000","-6459522.048000","4600266.752000","-2427288.576000","2895759.360000","-2052578.816000","-1972777.984000","-642812.032000","5261282.304000","-5925931.008000","9771.000000","2172979.200000","525961.984000","613749.056000","-87787.008000","2698941.440000","-502373.888000","0.000000","0.000000","0.000000","-3678.000000","2192888.832000","BBDC3","2007-12-30 22:00:00"
"6","31/03/2008","355517333.504000","275505250.304000","5702253.056000","48112115.712000","93786185.728000","24017588.224000","145798.000000","68156719.104000","3854651.904000","29767974.912000","1961980.032000","76109873.152000","563193.984000","11380553.728000","451625.984000","0.000000","44114759.680000","6981872.128000","10968509.440000","1649362.048000","3902202.880000","743088.000000","2333922.048000","10588.000000","0.000000","814604.992000","355517333.504000","210581635.072000","77693173.760000","45001285.632000","1658635.008000","312544.992000","1847051.008000","7372525.056000","5665276.928000","1393689.984000","69637447.680000","111678095.360000","29017491.456000","24538851.328000","5579888.128000","0.000000","0.000000","589251.008000","8991778.816000","0.000000","42960830.464000","189818.000000","158678.000000","32909115.392000","23000000.512000","62498.000000","0.000000","9846619.136000","0.000000","0.000000","11739335.680000","-7310706.176000","4428630.016000","-1930091.008000","2803528.960000","-1736552.960000","-1814994.048000","-611323.008000","5614898.176000","-6217817.088000","32169.000000","2498539.008000","402232.992000","491289.984000","-89057.000000","2900772.096000","-794696.000000","0.000000","0.000000","0.000000","-3591.000000","2102484.992000","BBDC3","2008-03-30 21:00:00"
"7","30/06/2008","403270696.960000","311422451.712000","5134195.200000","73020235.776000","102326288.384000","25619040.256000","90980.000000","70825656.320000","4953409.024000","27482392.576000","1970279.936000","87825711.104000","671952.000000","16629979.136000","453367.008000","0.000000","46395588.608000","9616331.776000","12468207.616000","1590284.032000","4022503.936000","784212.992000","2424982.016000","9241.000000","0.000000","804067.968000","403270696.960000","243012157.440000","81221328.896000","71530717.184000","1259403.008000","400312.992000","2057533.952000","7839365.120000","6213642.752000","1189880.064000","71299973.120000","126177976.320000","41531006.976000","26747410.432000","4209318.912000","0.000000","0.000000","435696.000000","9057745.920000","0.000000","44196798.464000","207444.000000","162182.000000","33710919.680000","23000000.512000","63171.000000","0.000000","9674760.192000","972987.008000","0.000000","13209766.912000","-8009783.808000","5199983.104000","-2036978.944000","2774672.896000","-1715128.960000","-1968592.000000","-624739.008000","5990234.112000","-6527081.984000","33656.000000","3163003.904000","-20604.000000","209402.000000","-230006.000000","3142400.000000","-1136253.952000","0.000000","0.000000","0.000000","-3715.000000","2002430.976000","BBDC3","2008-06-29 21:00:00"
"8","30/09/2008","422705725.440000","319213731.840000","7259572.224000","56603541.504000","114072592.384000","26528739.328000","95551.000000","74329923.584000","6263071.232000","32153868.288000","1906859.008000","98571550.720000","747148.032000","18299867.136000","457016.000000","0.000000","51344199.680000","12412131.328000","13726867.456000","1584327.936000","4920444.928000","822907.008000","2506700.032000","10021.000000","0.000000","1580817.024000","422705725.440000","240695738.368000","85464170.496000","55530774.528000","1818066.944000","231152.992000","2307374.080000","13309754.368000","6446913.024000","1426605.056000","74160922.624000","146988056.576000","53705547.776000","31933005.824000","4733190.144000","0.000000","0.000000","693777.024000","10102688.768000","0.000000","45819846.656000","227078.000000","627014.016000","34167824.384000","23000000.512000","62614.000000","0.000000","10971236.352000","133976.000000","0.000000","14898616.320000","-11570439.168000","3328176.896000","-1773575.040000","2819169.024000","-1824801.024000","-2110603.008000","-407568.992000","6281080.832000","-6553453.056000","22601.000000","1554601.984000","7857.000000","152580.992000","-144724.000000","1562459.008000","357788.992000","0.000000","0.000000","0.000000","-10013.000000","1910235.008000","BBDC3","2008-09-29 21:00:00"
"9","31/12/2008","454413058.048000","344543100.928000","9295541.248000","73462439.936000","118548455.424000","13286710.272000","55960.000000","76636184.576000","6918300.160000","44932763.648000","1406749.952000","102259220.480000","728785.984000","13049220.096000","461372.000000","0.000000","54089629.696000","12901442.560000","20636782.592000","391993.984000","7610715.136000","1048497.024000","3236644.096000","12741.000000","3312833.024000","0.000000","454413058.048000","248474337.280000","91745345.536000","48511000.576000","2590402.048000","12920.000000","2900798.976000","13123734.528000","6740687.872000","182.000000","82849284.096000","171087151.104000","72748007.424000","31466156.032000","6421268.992000","0.000000","0.000000","1080870.016000","11001648.128000","0.000000","48369201.152000","273505.984000","321499.008000","34256543.744000","23000000.512000","62614.000000","0.000000","11193929.728000","0.000000","0.000000","17763258.368000","-14947764.224000","2815490.048000","-2242795.008000","2817724.416000","-1889769.984000","-2250082.816000","-305137.024000","6655782.912000","-7318241.280000","46930.000000","572695.040000","-5516.000000","201486.016000","-207002.016000","567179.264000","1054409.984000","0.000000","0.000000","0.000000","-16502.000000","1605086.720000","BBDC3","2008-12-30 22:00:00"
"10","31/03/2009","482140913.664000","363187175.424000","7533367.808000","92518981.632000","109441916.928000","15211438.080000","14731.000000","75933450.240000","7421373.952000","53674549.248000","1437371.008000","110936670.208000","823033.024000","21374287.872000","464454.016000","0.000000","53455040.512000","13234716.672000","21197924.352000","387219.008000","8017091.072000","1095181.056000","3275272.960000","10854.000000","3635782.912000","0.000000","482140913.664000","270904672.256000","89839869.952000","63115026.432000","3005901.056000","123920.000000","2163045.120000","12049075.200000","6927634.944000","381.000000","93679796.224000","175319990.272000","79263260.672000","28544174.080000","6273819.136000","0.000000","0.000000","631081.024000","10812026.880000","0.000000","49795624.960000","272929.984000","337009.984000","35306356.736000","23000000.512000","62614.000000","0.000000","12243742.720000","0.000000","0.000000","16499652.608000","-11665906.688000","4833745.920000","-2381156.096000","2836569.088000","-1776156.032000","-2126848.000000","-595318.016000","5916968.960000","-6641938.944000","5567.000000","2452590.080000","-39979.000000","188572.992000","-228552.000000","2412611.072000","-684057.024000","0.000000","0.000000","0.000000","-5542.000000","1723011.968000","BBDC3","2009-03-30 21:00:00"
