"","Tempo","Ativo Total","Ativo Circulante","Disponibilidades","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Realizável a Longo Prazo","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Permanente","Investimentos","Imobilizado de Uso","Imobilizado de Arrendamento","Intangível","Diferido","Passivo Total","Passivo Circulante","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Passivo Exigível a Longo Prazo","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Resultados de Exercícios Futuros","Part. de Acionistas Não Controladores.x","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucro","Ajustes de Avaliação Patrimonial","Lucros/Prejuízos Acumulados","Receitas da Intermediação Financeira","Despesas da Intermediação Financeira","Resultado Bruto Intermediação Financeira","Outras Despesas/Receitas Operacionais","Receitas de Prestação de Serviços","Despesas de Pessoal","Outras Despesas Administrativas","Despesas Tributárias","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Resultado Operacional","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores.y","Lucro/Prejuízo do Período","names","Time"
"1","30/09/2006","281615007.744000","148784594.944000","4559206.912000","28947156.992000","21412759.552000","26654750.720000","32890.000000","50629152.768000","12905.000000","15749597.184000","786171.008000","127288246.272000","544851.008000","52353486.848000","0.000000","0.000000","48844537.856000","18644.000000","25508143.104000","18590.000000","5542162.944000","997638.976000","2825359.872000","1139453.056000","0.000000","579710.976000","281615007.744000","212583104.512000","127853772.800000","38552510.464000","973761.984000","1644116.992000","1617828.992000","2102580.992000","9092517.888000","95.000000","30745915.392000","48712265.728000","17048343.552000","5756644.864000","1493667.968000","0.000000","0.000000","2229693.952000","4255620.096000","381.000000","17927911.424000","122470.000000","0.000000","20197167.104000","11912895.488000","355638.016000","23224.000000","6997194.752000","0.000000","908214.976000","9112878.080000","-6612165.120000","2500712.960000","-972435.008000","2252066.048000","-1944712.960000","-1498072.960000","-463151.008000","1161731.968000","-643251.968000","162956.000000","1528278.016000","22531.000000","37919.000000","-15388.000000","1550808.960000","-526544.000000","0.000000","-116827.000000","0.000000","0.000000","907438.016000","BBAS3","2006-09-29 21:00:00"
"2","31/12/2006","296356413.440000","154981531.648000","4748810.752000","28845408.256000","20674574.336000","28180119.552000","135996.000000","55892344.832000","-5633.000000","15559251.968000","950660.992000","135580770.304000","242292.992000","52433256.448000","0.000000","0.000000","57965326.336000","16809.000000","24923080.704000","0.000000","5794124.800000","1109473.024000","2862307.072000","1228102.016000","0.000000","594243.008000","296356413.440000","223615565.824000","137374318.592000","42934231.040000","1147565.952000","1165628.032000","2397222.912000","1673255.040000","9642097.664000","95.000000","27281166.336000","51854073.856000","21466644.480000","6349161.984000","1156492.032000","0.000000","0.000000","2064065.024000","4692545.024000","381.000000","16124780.544000","128616.000000","0.000000","20758157.312000","11912895.488000","355638.016000","6597.000000","8100789.760000","382238.016000","0.000000","9446227.968000","-6124191.744000","3322032.128000","-1722612.736000","2286654.464000","-2049379.840000","-1563236.352000","-471302.912000","798022.144000","-825588.224000","102218.000000","1599418.880000","46583.000000","72263.008000","-25680.000000","1646002.176000","-234324.960000","0.000000","-163527.040000","0.000000","0.000000","1248150.016000","BBAS3","2006-12-30 22:00:00"
"3","30/03/2007","321898020.864000","174687993.856000","5510791.168000","36497137.664000","22975819.776000","29844099.072000","33045.000000","59180326.912000","16497.000000","19575433.216000","1054854.976000","141375389.696000","4687505.920000","50374131.712000","0.000000","0.000000","60839362.560000","28183.000000","25446203.392000","0.000000","5834625.024000","1176120.064000","2782398.976000","1305495.040000","0.000000","570611.008000","321898020.864000","244230242.304000","137124077.568000","59852144.640000","1131886.976000","2037808.000000","1912790.016000","2541281.024000","9216037.888000","95.000000","30414123.008000","55916429.312000","23539359.744000","7786848.256000","967267.008000","0.000000","0.000000","2032483.968000","4734030.848000","382.000000","16856055.808000","112895.000000","0.000000","21638455.296000","11912895.488000","355638.016000","6479.000000","7858343.936000","417252.992000","1087847.936000","9822953.472000","-6533222.912000","3289730.048000","-1191954.048000","2377120.000000","-1858626.048000","-1466606.976000","-488668.992000","1121510.016000","-915363.968000","38682.000000","2097776.000000","30501.000000","44025.000000","-13524.000000","2128276.992000","-539275.008000","0.000000","-180212.000000","0.000000","0.000000","1408790.016000","BBAS3","2007-03-29 21:00:00"
"4","30/06/2007","332967575.552000","194186297.344000","4724035.072000","47377686.528000","29179928.576000","30758776.832000","32331.000000","60181069.824000","-3923.000000","20857880.576000","1078526.976000","132878475.264000","4236296.960000","42890633.216000","0.000000","0.000000","65320656.896000","26174.000000","20404707.328000","0.000000","5902794.240000","1262465.024000","2714944.000000","1361905.024000","0.000000","563480.000000","332967575.552000","254442307.584000","141580795.904000","66153811.968000","713377.984000","1697372.032000","1318098.944000","1632263.936000","10164258.816000","3863.000000","31178448.896000","56119894.016000","22964215.808000","8565052.928000","773478.976000","0.000000","0.000000","1722072.960000","5075765.248000","382.000000","17018928.128000","99957.000000","0.000000","22305419.264000","12710692.864000","0.000000","6390.000000","9145150.464000","443185.984000","0.000000","10243562.496000","-6223266.816000","4020294.912000","-2296698.880000","2437082.112000","-2513225.984000","-1647184.000000","-524968.000000","1570596.992000","-1560574.976000","-58425.000000","1723596.032000","12250.000000","53596.000000","-41346.000000","1735846.016000","-530256.000000","0.000000","-137212.000000","0.000000","0.000000","1068377.984000","BBAS3","2007-06-29 21:00:00"
"5","30/09/2007","342398074.880000","198908116.992000","4365752.832000","51127599.104000","27463340.032000","31484467.200000","73306.000000","59919585.280000","-1002.000000","22980491.264000","1494568.960000","137577906.176000","291480.000000","46662307.840000","18449.000000","0.000000","69566930.944000","27099.000000","21011632.128000","0.000000","5912086.016000","1276045.952000","2656908.032000","1429510.016000","0.000000","549622.016000","342398074.880000","270084358.144000","155733180.416000","66358951.936000","679662.976000","1929095.040000","1497224.960000","1292946.048000","12419982.336000","95.000000","30173200.384000","49141833.728000","16446568.448000","8486496.768000","936830.016000","0.000000","0.000000","1687661.056000","4107943.936000","381.000000","17475950.592000","106629.000000","0.000000","23065294.848000","12710692.864000","38.000000","6314.000000","8932907.008000","383815.008000","1031526.976000","10460419.072000","-6610092.032000","3850327.040000","-2061591.040000","2498267.904000","-2448947.968000","-1736184.064000","-512884.000000","1362477.056000","-1274482.048000","50162.000000","1788736.000000","42677.000000","56907.000000","-14230.000000","1831412.992000","-292592.000000","0.000000","-174784.000000","0.000000","0.000000","1364036.992000","BBAS3","2007-09-29 21:00:00"
"6","31/12/2007","357750243.328000","207313485.824000","4352039.936000","47162626.048000","29936736.256000","33445087.232000","188004.992000","66216173.568000","46.000000","23147804.672000","2864973.056000","144132767.744000","3961277.952000","45263863.808000","0.000000","0.000000","72600657.920000","31667.000000","22275295.232000","0.000000","6303988.224000","1367859.968000","2843548.928000","1506528.000000","0.000000","586051.008000","357750243.328000","280110923.776000","168905949.184000","64178520.064000","520475.008000","11626.000000","2427887.104000","1306760.960000","11694471.168000","95.000000","31065128.960000","53254492.160000","19376541.696000","8091594.752000","776683.008000","0.000000","0.000000","1526609.024000","5792756.224000","382.000000","17689923.584000","122749.000000","0.000000","24262096.896000","13211643.904000","34.000000","5909.000000","10694707.200000","349801.984000","0.000000","10246160.384000","-6251776.000000","3994387.456000","-2331088.384000","2589152.256000","-2340276.736000","-1885468.672000","-537199.872000","968988.160000","-1249363.968000","123081.992000","1663299.072000","195540.000000","211376.992000","-15837.000000","1858839.040000","-484912.000000","0.000000","-157012.992000","0.000000","0.000000","1216914.176000","BBAS3","2007-12-30 22:00:00"
"7","31/03/2008","404871839.744000","237171048.448000","4789550.080000","71672373.248000","29075320.832000","36340273.152000","117771.000000","67831431.168000","1410.000000","26269460.480000","1073470.016000","161416577.024000","1016425.024000","52414275.584000","0.000000","0.000000","81675976.704000","28489.000000","23332673.536000","2948731.904000","6284216.832000","1055324.032000","2917701.120000","1669000.960000","0.000000","642190.976000","404871839.744000","311113121.792000","168752201.728000","90479747.072000","540886.016000","3048723.968000","1369073.024000","1627650.944000","10339640.320000","0.000000","34955186.176000","68122750.976000","20998711.296000","9236518.912000","718678.016000","0.000000","0.000000","1622972.032000","7910662.144000","477.000000","27634733.056000","229143.008000","0.000000","25406842.880000","13211643.904000","34.000000","5830.000000","10124707.840000","85359.000000","1979266.944000","11116895.232000","-7377760.256000","3739134.976000","-852585.024000","2915191.040000","-1932578.944000","-1809374.976000","-565772.032000","1494451.968000","-1272295.040000","317792.992000","2886550.016000","224140.992000","245736.992000","-21596.000000","3110691.072000","-462305.984000","0.000000","-300919.008000","0.000000","0.000000","2347465.984000","BBAS3","2008-03-30 21:00:00"
"8","30/06/2008","416502972.416000","234028220.416000","5753969.152000","51220008.960000","41145315.328000","38259818.496000","125721.000000","70681976.832000","-1860.000000","25772150.784000","1071126.016000","175433007.104000","3063374.080000","41155969.024000","0.000000","0.000000","94875713.536000","14619.000000","33145272.320000","3178061.056000","7041733.120000","1190387.968000","2899545.088000","2329541.888000","0.000000","622257.984000","416502972.416000","317257121.792000","170721017.856000","83144679.424000","752324.992000","3610838.016000","1184518.016000","1905522.944000","12202817.536000","96.000000","43735289.856000","72711217.152000","24494798.848000","9951997.952000","1272977.024000","0.000000","0.000000","1338867.968000","7052391.936000","382.000000","28599799.808000","163648.000000","0.000000","26370992.128000","13211643.904000","5188.000000","5760.000000","13090409.472000","57991.000000","0.000000","11264434.176000","-7448758.784000","3815674.880000","-1593122.944000","2258618.880000","-2130589.056000","-1854513.024000","-605395.968000","2831516.928000","-1975224.960000","-117536.000000","2222552.064000","78529.000000","106324.000000","-27795.000000","2301081.088000","-445019.008000","0.000000","-211950.000000","0.000000","0.000000","1644112.000000","BBAS3","2008-06-29 21:00:00"
"9","30/09/2008","458873110.528000","255076958.208000","6846648.832000","54096490.496000","45920051.200000","38238285.824000","137788.000000","74623328.256000","-3126.000000","34117867.520000","1099636.992000","195578757.120000","16995189.760000","40033468.416000","0.000000","0.000000","100975788.032000","16624.000000","34257012.736000","3300670.976000","8217395.200000","1589484.032000","3037093.888000","2939099.904000","0.000000","651716.992000","458873110.528000","340910768.128000","191053103.104000","76199936.000000","745494.016000","2437594.112000","1314606.976000","3398479.872000","12015663.104000","95.000000","53745790.976000","89908027.392000","38756876.288000","9139306.496000","1918569.984000","0.000000","0.000000","1609876.992000","7624203.776000","382.000000","30858809.344000","165488.992000","0.000000","27888850.944000","13699011.584000","5189.000000","7370.000000","12749555.712000","-33366.000000","1461089.024000","15475866.624000","-11808713.728000","3667152.896000","-1448568.960000","2259369.984000","-2376538.880000","-2068763.008000","-576742.976000","2214126.080000","-1395810.048000","495790.016000","2218584.064000","104979.000000","168939.008000","-63960.000000","2323563.008000","-215890.000000","0.000000","-240716.000000","0.000000","0.000000","1866957.056000","BBAS3","2008-09-29 21:00:00"
"10","31/12/2008","521272819.712000","299739873.280000","5544849.920000","107237195.776000","42346332.160000","21286985.728000","228102.000000","78872780.800000","1235591.936000","42070999.040000","917041.984000","212021297.152000","12171103.232000","44562239.488000","274.000000","0.000000","112008773.632000","1731979.008000","41207799.808000","339123.008000","9511636.992000","966236.992000","3338940.928000","3869.000000","4598247.936000","604342.016000","521272819.712000","378074398.720000","212058472.448000","86501228.544000","1167592.960000","21161.000000","2495853.056000","5845958.144000","13749286.912000","95.000000","56234758.144000","113261256.704000","58782625.792000","4629129.216000","2311307.008000","0.000000","0.000000","1780855.040000","8687136.768000","97984.000000","36972224.512000","0.000000","-104.000000","29937250.304000","13779904.512000","5188.000000","7286.000000","15946141.696000","198728.992000","0.000000","19258515.456000","-17661085.696000","1597429.760000","2744357.888000","4377613.312000","-2430362.624000","-2184608.768000","-886961.152000","6132333.568000","-2961843.200000","698185.984000","4341788.160000","4895.008000","40088.000000","-35193.000000","4346683.392000","-4566651.904000","3544751.104000","-380482.944000","0.000000","35.000000","2944333.824000","BBAS3","2008-12-30 22:00:00"
