"","Tempo","Ativo Total","Ativo Circulante","Disponibilidades","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Realizável a Longo Prazo","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Permanente","Investimentos","Imobilizado de Uso","Imobilizado de Arrendamento","Intangível","Diferido","Passivo Total","Passivo Circulante","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Passivo Exigível a Longo Prazo","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Resultados de Exercícios Futuros","Part. de Acionistas Não Controladores.x","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucro","Ajustes de Avaliação Patrimonial","Lucros/Prejuízos Acumulados","Receitas da Intermediação Financeira","Despesas da Intermediação Financeira","Resultado Bruto Intermediação Financeira","Outras Despesas/Receitas Operacionais","Receitas de Prestação de Serviços","Despesas de Pessoal","Outras Despesas Administrativas","Despesas Tributárias","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Resultado Operacional","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores.y","Lucro/Prejuízo do Período","names","Time"
"1","31/03/2007","101262589.952000","68602208.256000","1024414.976000","14676323.328000","17244563.456000","5164345.856000","154.000000","18371710.976000","219923.008000","11601855.488000","298920.000000","30975014.912000","654790.016000","5557359.104000","61381.000000","0.000000","14701423.616000","144948.992000","9328066.560000","527044.000000","1685371.008000","125360.000000","646795.008000","0.000000","0.000000","913216.000000","101262589.952000","62627753.984000","20981336.064000","17522644.992000","536475.008000","332511.008000","783542.016000","6104897.024000","1671198.976000","0.000000","14695147.520000","29964232.704000","10143284.224000","2243590.912000","1213011.968000","0.000000","0.000000","793196.032000","2513121.024000","0.000000","13058027.520000","39414.000000","57.000000","8631138.304000","6831448.064000","25093.000000","0.000000","886419.968000","234270.000000","653907.008000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SANB3","2007-03-30 21:00:00"
"2","30/06/2007","117962907.648000","83631472.640000","922606.976000","26655449.088000","14545717.248000","5446689.792000","271.000000","19447271.424000","212146.000000","16090322.944000","310996.000000","32800399.360000","645561.984000","6789812.224000","62364.000000","0.000000","14951139.328000","145718.000000","9602802.688000","603003.008000","1531032.960000","133435.000000","662678.976000","0.000000","0.000000","734918.976000","117962907.648000","80139313.152000","26519025.664000","23376365.568000","753841.024000","292140.992000","909982.976000","6770703.872000","1840562.944000","0.000000","19676692.480000","27819622.400000","7817952.256000","2372092.928000","877539.008000","0.000000","0.000000","676833.984000","2543399.936000","0.000000","13531803.648000","44278.000000","57.000000","9959632.896000","8331447.808000","25980.000000","0.000000","558371.008000","434481.984000","609352.000000","3572517.888000","-1889788.032000","1682729.984000","-1172141.056000","909643.008000","-449684.992000","-700356.992000","-196616.000000","110102.000000","-846089.984000","862.000000","510588.992000","-3491.000000","0.000000","0.000000","507097.984000","-251950.000000","236631.008000","-79620.000000","0.000000","-1.000000","412158.016000","SANB3","2007-06-29 21:00:00"
"3","30/09/2007","121680322.560000","85022318.592000","1320333.056000","22166896.640000","14599162.880000","6115318.784000","0.000000","19001516.032000","212303.008000","21193023.488000","413767.008000","35261501.440000","683660.992000","5856075.776000","63355.000000","0.000000","16432929.792000","153952.000000","11298982.912000","772544.000000","1396497.024000","141619.008000","657993.024000","0.000000","0.000000","596884.992000","121680322.560000","78985355.264000","27015065.600000","16050443.264000","742467.968000","348432.992000","448323.008000","6453867.008000","2021319.936000","0.000000","25905434.624000","32454768.640000","10605815.808000","2496584.960000","781025.024000","0.000000","0.000000","888339.968000","2430607.872000","0.000000","15252392.960000","63999.000000","58.000000","10176141.312000","8331447.808000","26310.000000","0.000000","558371.008000","305840.992000","954171.008000","3754924.032000","-2298210.048000","1456713.984000","-993057.024000","936947.008000","-480332.992000","-722628.992000","-200892.000000","124663.000000","-651561.984000","749.000000","463656.992000","-122934.000000","0.000000","0.000000","340723.008000","-203362.000000","286360.000000","-78902.000000","0.000000","-1.000000","344817.984000","SANB3","2007-09-29 21:00:00"
"4","31/12/2007","116036935.680000","79709544.448000","1641704.960000","24749455.360000","14024674.304000","6089044.992000","984.000000","20251588.608000","214355.008000","12289404.928000","448332.992000","34688466.944000","647500.992000","6439762.944000","64236.000000","0.000000","17338251.264000","181388.000000","8842784.768000","1174544.000000","1638920.960000","110965.000000","706147.968000","0.000000","0.000000","821808.000000","116036935.680000","76142723.072000","28461371.392000","20652081.152000","1143288.064000","656.000000","549171.968000","6465747.968000","1914972.032000","0.000000","16955433.984000","30550671.360000","10405516.288000","2462757.888000","773113.984000","0.000000","0.000000","816787.968000","2465420.032000","0.000000","13627074.560000","78892.000000","57.000000","9264592.896000","8331447.808000","22130.000000","0.000000","605416.000000","342438.016000","-36839.000000","3469923.328000","-2366077.952000","1103845.888000","-890778.112000","1004474.112000","-520492.928000","-770067.968000","-220076.032000","89328.000000","-474440.192000","497.000000","213067.904000","620945.984000","0.000000","0.000000","834013.952000","77766.976000","-195807.008000","-179932.000000","0.000000","0.000000","536041.984000","SANB3","2007-12-30 22:00:00"
"5","31/03/2008","120352718.848000","80970596.352000","1101906.048000","17217112.064000","13479503.872000","6772399.104000","395.000000","21994915.840000","219888.992000","19698024.448000","486452.000000","37773144.064000","879054.976000","8009084.928000","65119.000000","0.000000","17591019.520000","217838.000000","9867482.112000","1143545.984000","1608978.944000","111632.000000","686320.000000","0.000000","0.000000","811027.008000","120352718.848000","76064088.064000","28990142.464000","12627203.072000","1443835.008000","1079321.984000","592638.976000","6119385.088000","1640124.032000","0.000000","23571439.616000","34795003.904000","12558332.928000","2487559.936000","939312.000000","0.000000","0.000000","1260541.056000","4525071.872000","0.000000","13024187.392000","81718.000000","58.000000","9411851.264000","8331447.808000","22130.000000","0.000000","605416.000000","101926.000000","350931.008000","3960722.944000","-2669004.032000","1291719.040000","-704128.000000","1047832.000000","-471327.008000","-694968.000000","-209391.008000","146754.000000","-523319.008000","291.000000","587590.976000","-5118.000000","0.000000","0.000000","582473.024000","-140403.008000","52573.000000","-106872.000000","0.000000","-1.000000","387769.984000","SANB3","2008-03-30 21:00:00"
"6","30/06/2008","126804631.552000","85219123.200000","1588194.048000","23813562.368000","13651634.176000","7401268.224000","478.000000","21766979.584000","278788.000000","16223074.304000","495140.000000","39989440.512000","1109501.056000","9123739.648000","66090.000000","0.000000","18368907.264000","407921.984000","9742589.952000","1170686.976000","1596072.960000","104587.000000","686793.984000","0.000000","0.000000","804691.968000","126804631.552000","74459578.368000","28268046.336000","14792156.160000","3091387.904000","682625.984000","971606.976000","5529731.072000","1760189.056000","0.000000","19363831.808000","41659166.720000","18734598.144000","2897564.928000","928422.976000","0.000000","0.000000","1285443.968000","2555930.880000","0.000000","15257205.760000","74028.000000","59.000000","10611801.088000","9116279.808000","22130.000000","0.000000","1397843.968000","71326.000000","4221.000000","3035363.072000","-1697958.016000","1337405.056000","-862262.016000","979926.976000","-480439.008000","-652718.016000","-215450.000000","157956.992000","-652065.024000","526.000000","475143.008000","60819.000000","0.000000","0.000000","535961.984000","-100939.000000","118333.000000","-107637.000000","0.000000","-1.000000","445718.016000","SANB3","2008-06-29 21:00:00"
"7","30/09/2008","328130691.072000","193126154.240000","4499410.944000","31119603.712000","23667701.760000","19353096.192000","4991.000000","60010778.624000","4549020.160000","48591888.384000","1329660.032000","104301969.408000","2065868.032000","26778398.720000","262088.000000","0.000000","43278761.984000","7292114.944000","23069581.312000","1555160.960000","30702575.616000","156128.000000","2634862.080000","0.000000","0.000000","27911587.840000","328130691.072000","169633120.256000","64125374.464000","21643816.960000","7044830.208000","1672642.944000","1581928.960000","11374973.952000","2727443.968000","494131.008000","58967977.984000","108118450.176000","57562927.104000","10755224.576000","2228513.024000","0.000000","0.000000","1970083.968000","4698194.944000","1995128.064000","28908376.064000","149696.992000","392921.984000","49836515.328000","47152201.728000","922129.984000","0.000000","1397843.968000","-136732.000000","501072.000000","7351806.976000","-6870193.152000","481614.016000","-86441.000000","1282887.040000","-747388.032000","-1003417.984000","-248708.000000","1278801.024000","-651180.992000","2566.000000","395172.992000","-25725.000000","24952.000000","-50677.000000","369448.000000","-343372.000000","622438.976000","-148346.000000","0.000000","-3317.000000","496852.000000","SANB3","2008-09-29 21:00:00"
"8","31/12/2008","340635451.392000","194149482.496000","5087315.968000","34076639.232000","26509180.928000","7365547.008000","12736.000000","68299296.768000","4949454.848000","47152947.200000","696372.992000","114256625.664000","3190624.000000","29315291.136000","315392.000000","0.000000","41527554.048000","7373056.000000","32193748.992000","340952.000000","32229359.616000","129117.000000","3650333.952000","0.000000","28449908.736000","0.000000","340635451.392000","177036050.432000","72138579.968000","23284879.360000","7878175.232000","49517.000000","2516656.896000","12212876.288000","2983866.880000","746732.992000","55224754.176000","114280194.048000","51848720.384000","7647425.024000","2680539.904000","0.000000","0.000000","2194326.016000","4856374.784000","2536011.008000","42516795.392000","162268.992000","400409.984000","48756555.776000","47152201.728000","922129.984000","0.000000","693275.008000","-13920.000000","2871.000000","16007061.504000","-12212482.048000","3794580.992000","-3999593.216000","2063586.048000","-1305331.072000","-3065782.784000","-499362.944000","82579.968000","-1277538.816000","2257.000000","-205011.968000","-18390.000000","-24952.000000","50677.000000","-223401.984000","-760771.072000","1525480.960000","-276316.960000","0.000000","-14718.000000","250273.024000","SANB3","2008-12-30 22:00:00"
"9","31/03/2009","330346135.552000","201575006.208000","3684920.064000","34487001.088000","33286244.352000","8845997.056000","19224.000000","64854384.640000","5186155.008000","50647212.032000","563864.000000","97503068.160000","2715886.080000","18083051.520000","274440.992000","0.000000","43406168.064000","7528480.768000","25147871.232000","347168.000000","31268063.232000","117378.000000","3629839.872000","0.000000","27520845.824000","0.000000","330346135.552000","176055418.880000","69421727.744000","29296171.008000","7577538.048000","1190040.064000","1172955.008000","11256565.760000","2906907.904000","1073981.952000","52159537.152000","104423161.856000","50852646.912000","5623093.248000","2821765.888000","0.000000","0.000000","2022530.048000","4800633.856000","1939566.976000","36362919.936000","157360.000000","415432.000000","49294757.888000","47152201.728000","922129.984000","0.000000","691326.976000","147908.000000","381191.008000","9176450.048000","-6072479.232000","3103971.072000","-2454446.080000","1814891.008000","-1219319.040000","-2291685.888000","-584219.008000","630419.968000","-938931.008000","134398.000000","649524.992000","88405.000000","0.000000","0.000000","737929.984000","-660168.000000","556708.992000","-204742.000000","0.000000","-11210.000000","418519.008000","SANB3","2009-03-30 21:00:00"
"10","30/06/2009","323898998.784000","194316632.064000","7047708.160000","31716974.592000","26992543.744000","12123252.736000","13004.000000","63106871.296000","5533835.776000","47375126.528000","407307.008000","99155230.720000","1738404.992000","20958328.832000","255123.008000","0.000000","42393174.016000","7654407.168000","25770551.296000","385244.000000","30427160.576000","137135.008000","3465551.104000","0.000000","26824472.576000","0.000000","323898998.784000","149888679.936000","72662163.456000","6206848.000000","8295435.776000","1656705.024000","1449820.032000","10577474.560000","2521134.080000","838793.024000","45680312.320000","124062244.864000","49366896.640000","26755436.544000","2064722.944000","0.000000","0.000000","1835838.976000","5133771.776000","1630854.016000","37274722.304000","127058.000000","438679.008000","49382354.944000","47152201.728000","922129.984000","0.000000","1068862.976000","313199.008000","-74037.000000","6397749.760000","-2567986.944000","3829763.072000","-3884250.880000","1922593.024000","-1167410.048000","-2547433.984000","-580656.000000","567993.024000","-2092520.960000","13184.000000","-54488.000000","1206793.984000","0.000000","0.000000","1152306.048000","-777760.000000","448124.000000","-220024.000000","0.000000","-15142.000000","587504.000000","SANB3","2009-06-29 21:00:00"
