"","Tempo","Ativo Total","Ativo Circulante","Disponibilidades","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Realizável a Longo Prazo","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Permanente","Investimentos","Imobilizado de Uso","Imobilizado de Arrendamento","Intangível","Diferido","Passivo Total","Passivo Circulante","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Passivo Exigível a Longo Prazo","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Resultados de Exercícios Futuros","Part. de Acionistas Não Controladores.x","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucro","Ajustes de Avaliação Patrimonial","Lucros/Prejuízos Acumulados","Receitas da Intermediação Financeira","Despesas da Intermediação Financeira","Resultado Bruto Intermediação Financeira","Outras Despesas/Receitas Operacionais","Receitas de Prestação de Serviços","Despesas de Pessoal","Outras Despesas Administrativas","Despesas Tributárias","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Resultado Operacional","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores.y","Lucro/Prejuízo do Período","names","Time"
"1","30/09/2006","5663757.824000","4311159.808000","51039.000000","1385474.048000","602972.032000","303519.008000","11471.000000","1618141.952000","-39.000000","295464.000000","43118.000000","1192704.000000","8922.000000","17768.000000","0.000000","0.000000","645478.976000","-7.000000","517502.016000","3040.000000","159894.000000","13485.000000","71983.000000","28079.000000","0.000000","46347.000000","5663757.824000","3110671.104000","1318813.952000","880014.016000","71774.000000","47500.000000","12085.000000","40557.000000","67713.000000","0.000000","672214.016000","1976760.960000","1297021.952000","0.000000","380344.992000","0.000000","0.000000","0.000000","91154.000000","0.000000","208240.000000","1995.000000","84761.000000","489569.984000","214375.008000","56500.000000","30843.000000","183708.992000","0.000000","4143.000000","277036.000000","-176256.992000","100779.000000","-78321.000000","25906.000000","-60368.000000","-72292.000000","-11816.000000","150352.000000","-110103.000000","0.000000","22458.000000","166.000000","1161.000000","-995.000000","22624.000000","-7635.000000","0.000000","-2199.000000","0.000000","-8920.000000","3870.000000","BMEB4","2006-09-29 21:00:00"
"2","31/12/2006","5576132.096000","4130843.904000","60361.000000","1148551.936000","505691.008000","294016.992000","10344.000000","1811916.032000","-47.000000","257463.008000","42547.000000","1285783.040000","13590.000000","39775.000000","0.000000","0.000000","715043.008000","-9.000000","512504.000000","4880.000000","159504.992000","14186.000000","72481.000000","28061.000000","0.000000","44777.000000","5576132.096000","2935485.952000","1317411.968000","849347.008000","8842.000000","51.000000","25195.000000","56906.000000","69162.000000","900.000000","607670.976000","2071608.064000","1327357.056000","0.000000","374009.984000","0.000000","0.000000","15408.000000","87210.000000","42744.000000","224879.008000","1930.000000","83413.000000","483695.008000","214375.008000","56500.000000","30743.000000","182076.992000","0.000000","0.000000","285422.912000","-178531.008000","106892.032000","-97990.016000","26847.000000","-63991.008000","-66437.008000","-11389.000000","94124.992000","-77142.992000","-2.000000","8902.000000","69.000000","616.000000","-547.000000","8971.000000","-1804.000000","0.000000","-3678.000000","0.000000","-1741.000000","1748.000000","BMEB4","2006-12-30 22:00:00"
"3","31/03/2007","5726460.928000","4222107.904000","49467.000000","923923.008000","632956.992000","352168.992000","9527.000000","1944194.048000","-118.000000","256394.000000","53595.000000","1327091.968000","36912.000000","43490.000000","0.000000","0.000000","705179.008000","-59.000000","533220.992000","8349.000000","177260.992000","15200.000000","84760.000000","34872.000000","0.000000","42429.000000","5726460.928000","3046242.048000","1431268.992000","705769.024000","4893.000000","49681.000000","9178.000000","75567.000000","66595.000000","1683.000000","701606.976000","2095180.032000","1332525.952000","0.000000","358268.000000","0.000000","0.000000","14986.000000","71189.000000","41117.000000","277094.016000","1888.000000","89468.000000","493683.008000","214375.008000","56500.000000","35562.000000","182076.992000","0.000000","5169.000000","270382.016000","-161756.000000","108626.000000","-99061.000000","25703.000000","-60770.000000","-69022.000000","-11954.000000","102973.000000","-85991.000000","0.000000","9565.000000","394.000000","1612.000000","-1218.000000","9959.000000","-2655.000000","0.000000","0.000000","0.000000","-2405.000000","4899.000000","BMEB4","2007-03-30 21:00:00"
"4","30/06/2007","6494181.888000","4758150.144000","58578.000000","1496850.944000","660003.968000","336545.984000","12003.000000","1865753.984000","-85.000000","276411.008000","52088.000000","1567446.016000","66453.000000","44405.000000","0.000000","0.000000","890657.984000","-40.000000","555116.032000","10854.000000","168586.000000","5842.000000","82167.000000","36160.000000","0.000000","44417.000000","6494181.888000","3575568.896000","1359875.968000","1253581.952000","4091.000000","46035.000000","5784.000000","68540.000000","59602.000000","672.000000","777387.008000","2359770.880000","1384512.000000","0.000000","285524.992000","0.000000","0.000000","14482.000000","58723.000000","38616.000000","577913.024000","1951.000000","58689.000000","498201.984000","214375.008000","56554.000000","35267.000000","192006.000000","0.000000","0.000000","297908.992000","-167863.008000","130046.000000","-103035.000000","26406.000000","-72357.000000","-69260.000000","-14321.000000","117011.000000","-90514.000000","0.000000","27011.000000","233.000000","1507.000000","-1274.000000","27244.000000","-5885.000000","0.000000","-8532.000000","0.000000","-554.000000","12273.000000","BMEB4","2007-06-29 21:00:00"
"5","30/09/2007","6731474.944000","4875727.872000","56401.000000","1313001.984000","616329.984000","351640.992000","12057.000000","2111309.952000","24.000000","360892.000000","54071.000000","1681768.960000","91427.000000","61310.000000","0.000000","0.000000","999566.976000","-33.000000","515100.000000","14398.000000","173978.000000","3598.000000","82527.000000","41596.000000","0.000000","46257.000000","6731474.944000","3625328.896000","1395056.000000","1149656.064000","10470.000000","52424.000000","5409.000000","87330.000000","55722.000000","1509.000000","867753.024000","2540486.912000","1553264.000000","0.000000","271684.000000","0.000000","0.000000","29392.000000","52694.000000","36135.000000","597318.016000","2349.000000","59634.000000","503676.000000","214375.008000","56554.000000","34972.000000","192006.000000","0.000000","5769.000000","268216.000000","-185011.008000","83205.000000","-79821.000000","25864.000000","-65873.000000","-76810.000000","-13572.000000","159863.008000","-109293.000000","0.000000","3384.000000","18155.000000","19068.000000","-913.000000","21539.000000","-7658.000000","0.000000","-21.000000","0.000000","-1193.000000","12667.000000","BMEB4","2007-09-29 21:00:00"
"6","31/12/2007","7247604.224000","5196674.048000","59077.000000","1500833.024000","648988.992000","331070.016000","12374.000000","2334782.976000","-81.000000","249116.000000","60513.000000","1877404.032000","113047.000000","117863.000000","0.000000","0.000000","1099438.976000","0.000000","525944.992000","21110.000000","173526.000000","3866.000000","87213.000000","41416.000000","0.000000","41031.000000","7247604.224000","3829033.984000","1465666.048000","1201166.976000","96518.000000","86.000000","15920.000000","96269.000000","54974.000000","614.000000","897820.032000","2853391.872000","1637508.992000","0.000000","498823.008000","0.000000","0.000000","28330.000000","58728.000000","35394.000000","594608.000000","3028.000000","59567.000000","502583.008000","214375.008000","56554.000000","34687.000000","197144.992000","-178.000000","0.000000","312747.008000","-183016.960000","129730.016000","-108935.008000","27454.000000","-79038.016000","-77749.984000","-13966.000000","176778.976000","-142413.984000","0.000000","20795.000000","1205.000000","1604.000000","-399.000000","22000.000000","-1604.000000","0.000000","-12618.000000","0.000000","-894.000000","6884.000000","BMEB4","2007-12-30 22:00:00"
"7","31/03/2008","7519519.232000","5223575.040000","53970.000000","1422268.032000","636972.992000","390595.008000","13104.000000","2355651.072000","-160.000000","286643.008000","64531.000000","2119401.984000","116717.000000","77385.000000","0.000000","0.000000","1337985.024000","-26.000000","553440.000000","33901.000000","176542.000000","3881.000000","87452.000000","43672.000000","0.000000","41537.000000","7519519.232000","3663055.872000","1329869.056000","1035236.992000","109552.000000","79959.000000","4994.000000","96492.000000","55228.000000","1394.000000","950331.008000","3278224.896000","2029974.016000","0.000000","499782.016000","0.000000","0.000000","29849.000000","69662.000000","34021.000000","614937.024000","3085.000000","58622.000000","516531.008000","214375.008000","56554.000000","34197.000000","197144.992000","423.000000","13837.000000","295001.984000","-195328.000000","99674.000000","-103035.000000","25301.000000","-68499.000000","-72642.000000","-12046.000000","143688.992000","-118838.000000","0.000000","-3361.000000","461.000000","693.000000","-232.000000","-2900.000000","20234.000000","0.000000","-4737.000000","0.000000","945.000000","13542.000000","BMEB4","2008-03-30 21:00:00"
"8","30/06/2008","8177565.184000","5558872.064000","47705.000000","1580566.016000","627622.976000","382680.992000","13294.000000","2568500.992000","-25.000000","269752.000000","68775.000000","2442403.072000","174430.000000","131113.000000","0.000000","0.000000","1500131.968000","-41.000000","583822.016000","52947.000000","176290.000000","2329.000000","86983.000000","45673.000000","0.000000","41305.000000","8177565.184000","4111877.888000","1415328.000000","1310055.936000","109599.000000","96491.000000","3956.000000","93313.000000","51037.000000","4539.000000","1027558.976000","3476801.024000","2238880.000000","0.000000","442697.984000","0.000000","0.000000","29142.000000","59605.000000","26518.000000","679958.016000","3369.000000","61800.000000","523716.992000","214375.008000","56275.000000","33759.000000","219795.008000","-487.000000","0.000000","232288.992000","-95851.000000","136438.000000","-117141.000000","31350.000000","-85110.000000","-75179.000000","-19344.000000","134414.000000","-103272.000000","0.000000","19297.000000","1182.000000","1768.000000","-586.000000","20479.000000","7588.000000","0.000000","-5884.000000","0.000000","-4144.000000","18039.000000","BMEB4","2008-06-29 21:00:00"
"9","30/09/2008","7895473.152000","5174969.856000","55965.000000","1350758.016000","591201.984000","213252.000000","11241.000000","2589027.072000","-1.000000","290934.016000","72592.000000","2541687.040000","95825.000000","191772.992000","0.000000","0.000000","1601691.008000","-115.000000","583011.008000","69502.000000","178816.000000","2285.000000","87396.000000","47386.000000","0.000000","41749.000000","7895473.152000","3685146.112000","1388076.032000","966409.984000","146807.008000","56581.000000","13243.000000","148828.992000","45349.000000","7483.000000","912368.000000","3620404.992000","2349929.984000","0.000000","525404.000000","0.000000","0.000000","29103.000000","49924.000000","30716.000000","635328.000000","3509.000000","62279.000000","524134.016000","214375.008000","56275.000000","33464.000000","219795.008000","-650.000000","875.000000","513795.008000","-383427.008000","130368.000000","-131643.000000","30335.000000","-72752.000000","-81811.000000","-12824.000000","99928.000000","-94597.000000","78.000000","-1275.000000","724.000000","860.000000","-136.000000","-551.000000","1697.000000","0.000000","-83.000000","0.000000","-483.000000","580.000000","BMEB4","2008-09-29 21:00:00"
"10","31/12/2008","6793207.808000","4736242.176000","55765.000000","1740253.056000","214552.992000","122561.000000","11715.000000","2355762.944000","83.000000","194612.992000","40936.000000","1923815.936000","3398.000000","124783.000000","0.000000","0.000000","1324622.976000","-129.000000","421648.000000","49493.000000","133150.000000","1915.000000","50124.000000","42290.000000","30618.000000","8203.000000","6793207.808000","2965402.880000","1260953.984000","1026131.968000","42240.000000","42.000000","26340.000000","158732.000000","41166.000000","14308.000000","395488.992000","3261558.016000","2044082.944000","0.000000","588707.968000","0.000000","0.000000","38436.000000","40910.000000","31149.000000","518272.000000","6817.000000","38359.000000","521071.008000","214375.008000","56275.000000","26660.000000","223996.000000","-235.000000","0.000000","563116.032000","-456330.944000","106784.992000","-164414.976000","37782.000000","-89268.000000","-99248.992000","-15571.000000","17352.032000","-15382.976000","-78.000000","-57630.000000","98596.000000","129111.000000","-30515.000000","40966.000000","-16654.000000","0.000000","-12889.000000","0.000000","-550.000000","10873.000000","BMEB4","2008-12-30 22:00:00"
