"","Tempo","Ativo Total","Ativo Circulante","Caixa e Equivalentes de Caixa","Aplicações Financeiras","Contas a Receber","Estoques","Ativos Biológicos","Tributos a Recuperar","Despesas Antecipadas","Outros Ativos Circulantes","Ativo Realizável a Longo Prazo","Aplicações Financeiras Avaliadas a Valor Justo","Aplicações Financeiras Avaliadas ao Custo Amortizado","Contas a Receber","Estoques","Ativos Biológicos","Tributos Diferidos","Despesas Antecipadas","Créditos com Partes Relacionadas","Outros Ativos Não Circulantes","Investimentos","Imobilizado","Intangível","Diferido","Passivo Total","Passivo Circulante","Obrigações Sociais e Trabalhistas","Fornecedores","Obrigações Fiscais","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Dividendos e JCP a Pagar","Outros","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Passivo Não Circulante","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Outros","Tributos Diferidos","Adiantamento para Futuro Aumento Capital","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Lucros e Receitas a Apropriar","Participação dos Acionistas Não Controladores","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucros","Lucros/Prejuízos Acumulados","Ajustes de Avaliação Patrimonial","Ajustes Acumulados de Conversão","Outros Resultados Abrangentes","Adiantamento para Futuro Aumento Capital","Receita Bruta de Vendas e/ou Serviços","Deduções da Receita Bruta","Receita Líquida de Vendas e/ou Serviços","Custo de Bens e/ou Serviços Vendidos","Resultado Bruto","Despesas Com Vendas","Despesas Gerais e Administrativas","Perdas pela Não Recuperabilidade de Ativos ","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Financeiras","Receitas Financeiras","Despesas Financeiras","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores","Lucro/Prejuízo do Período","names","Time"
"1","30/09/2006","292705.984000","172644.992000","34229.000000","0.000000","68129.000000","58285.000000","0.000000","0.000000","0.000000","12002.000000","19244.000000","0.000000","0.000000","19244.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6804.000000","93964.000000","0.000000","49.000000","292705.984000","68815.000000","0.000000","24034.000000","6821.000000","0.000000","0.000000","5858.000000","0.000000","32102.000000","0.000000","17998.000000","0.000000","0.000000","2700.000000","0.000000","0.000000","15298.000000","0.000000","0.000000","0.000000","205892.992000","130000.000000","0.000000","0.000000","0.000000","75893.000000","0.000000","0.000000","0.000000","0.000000","123877.000000","-14267.000000","109610.000000","-77686.000000","31924.000000","-4305.000000","-3526.000000","0.000000","0.000000","0.000000","0.000000","69.000000","1363.000000","-1294.000000","-44.000000","342.000000","-386.000000","24118.000000","-6985.000000","-176.000000","0.000000","0.000000","0.000000","16957.000000","VLID3","2006-09-29 21:00:00"
"2","31/12/2006","287036.000000","168104.000000","32768.000000","0.000000","64664.000000","57209.000000","0.000000","0.000000","0.000000","13463.000000","17197.000000","0.000000","0.000000","17197.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6472.000000","95263.000000","0.000000","0.000000","287036.000000","57267.000000","0.000000","18209.000000","5821.000000","0.000000","0.000000","10494.000000","22743.000000","0.000000","0.000000","19234.000000","0.000000","0.000000","5534.000000","0.000000","0.000000","13700.000000","0.000000","0.000000","0.000000","210535.008000","130000.000000","0.000000","0.000000","80535.000000","0.000000","0.000000","0.000000","0.000000","0.000000","109660.000000","-10172.000000","99488.000000","-71183.008000","28305.000000","-2058.000000","-3778.000000","0.000000","-273.000000","-59.000000","-1686.000000","-12869.000000","564.000000","-13433.000000","96.000000","-265.000000","361.000000","7678.000000","-4928.000000","-946.000000","0.000000","13290.000000","0.000000","15094.000000","VLID3","2006-12-30 22:00:00"
"3","31/03/2007","301214.016000","174194.000000","38391.000000","0.000000","70940.000000","52251.000000","0.000000","0.000000","0.000000","12612.000000","19104.000000","0.000000","0.000000","19104.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6140.000000","101776.000000","0.000000","0.000000","301214.016000","56095.000000","0.000000","18801.000000","7600.000000","0.000000","0.000000","10801.000000","18893.000000","0.000000","0.000000","18106.000000","0.000000","0.000000","3995.000000","0.000000","0.000000","14111.000000","0.000000","0.000000","0.000000","227012.992000","130000.000000","0.000000","0.000000","80226.000000","16787.000000","0.000000","0.000000","0.000000","0.000000","124499.000000","-14010.000000","110489.000000","-77646.000000","32843.000000","-3981.000000","-3864.000000","0.000000","0.000000","-333.000000","0.000000","261.000000","842.000000","-581.000000","1.000000","1.000000","0.000000","24927.000000","-8423.000000","283.000000","0.000000","0.000000","0.000000","16787.000000","VLID3","2007-03-30 21:00:00"
"4","30/06/2007","316531.008000","193380.000000","46156.000000","0.000000","75394.000000","54703.000000","0.000000","0.000000","0.000000","17127.000000","17479.000000","0.000000","0.000000","17479.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5808.000000","99864.000000","0.000000","0.000000","316531.008000","58293.000000","0.000000","22640.000000","7157.000000","0.000000","0.000000","6746.000000","21750.000000","0.000000","0.000000","18055.000000","0.000000","0.000000","3487.000000","0.000000","0.000000","14568.000000","0.000000","0.000000","0.000000","240183.008000","130000.000000","0.000000","0.000000","80118.000000","30065.000000","0.000000","0.000000","0.000000","0.000000","123530.000000","-13113.000000","110417.000000","-76204.000000","34213.000000","-4044.000000","-4222.000000","0.000000","0.000000","-331.000000","0.000000","461.000000","1155.000000","-694.000000","744.000000","2823.000000","-2079.000000","26821.000000","-8792.000000","1949.000000","0.000000","0.000000","0.000000","19978.000000","VLID3","2007-06-29 21:00:00"
"5","30/09/2007","341200.992000","190832.992000","40060.000000","0.000000","77598.000000","57771.000000","0.000000","0.000000","0.000000","15404.000000","22239.000000","0.000000","0.000000","22239.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","18620.000000","109509.000000","0.000000","0.000000","341200.992000","69192.000000","0.000000","24094.000000","6691.000000","0.000000","0.000000","5500.000000","32907.000000","0.000000","0.000000","18751.000000","0.000000","0.000000","4363.000000","0.000000","0.000000","14388.000000","0.000000","0.000000","0.000000","253258.000000","130000.000000","0.000000","0.000000","77948.000000","45310.000000","0.000000","0.000000","0.000000","0.000000","132667.000000","-16226.000000","116441.000000","-81790.000000","34651.000000","-3854.000000","-4068.000000","0.000000","0.000000","-556.000000","0.000000","1170.000000","1257.000000","-87.000000","-537.000000","103.000000","-640.000000","26806.000000","-7217.000000","-1014.000000","0.000000","0.000000","0.000000","18575.000000","VLID3","2007-09-29 21:00:00"
"6","31/12/2007","339025.984000","181044.000000","34483.000000","0.000000","71051.000000","60859.000000","0.000000","0.000000","0.000000","14651.000000","22061.000000","0.000000","0.000000","22061.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","17620.000000","118301.000000","0.000000","0.000000","339025.984000","61903.000000","0.000000","22749.000000","5029.000000","0.000000","0.000000","10504.000000","23621.000000","0.000000","0.000000","17846.000000","0.000000","0.000000","3970.000000","0.000000","0.000000","13876.000000","0.000000","0.000000","0.000000","259276.992000","130000.000000","0.000000","0.000000","129277.000000","0.000000","0.000000","0.000000","0.000000","0.000000","138620.000000","-13825.000000","124795.008000","-90441.984000","34353.000000","-4701.000000","-4616.000000","0.000000","0.000000","-1615.000000","0.000000","-13389.000000","820.000000","-14209.000000","-360.000000","4.000000","-364.000000","9672.000000","-5628.000000","-912.000000","0.000000","13390.000000","0.000000","16522.000000","VLID3","2007-12-30 22:00:00"
"7","31/03/2008","344976.992000","177248.000000","13120.000000","0.000000","78732.000000","72231.000000","0.000000","0.000000","0.000000","13165.000000","22962.000000","0.000000","0.000000","22962.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","17731.000000","127036.000000","0.000000","0.000000","344976.992000","54112.000000","0.000000","26821.000000","5094.000000","0.000000","0.000000","5061.000000","17136.000000","0.000000","0.000000","17516.000000","0.000000","0.000000","3600.000000","0.000000","0.000000","13916.000000","0.000000","0.000000","0.000000","273348.992000","180000.000000","0.000000","0.000000","76281.000000","17068.000000","0.000000","0.000000","0.000000","0.000000","147940.000000","-15290.000000","132650.000000","-95349.000000","37301.000000","-4366.000000","-4965.000000","0.000000","0.000000","-1941.000000","0.000000","136.000000","557.000000","-421.000000","-136.000000","0.000000","-136.000000","26029.000000","-7667.000000","-1294.000000","0.000000","0.000000","0.000000","17068.000000","VLID3","2008-03-30 21:00:00"
"8","30/06/2008","666444.992000","277105.984000","60652.000000","0.000000","107928.000000","88357.000000","0.000000","0.000000","0.000000","20169.000000","37389.000000","0.000000","0.000000","37389.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","146326.000000","169039.008000","36585.000000","0.000000","666444.992000","94593.000000","0.000000","35329.000000","8279.000000","5361.000000","0.000000","7843.000000","37781.000000","0.000000","0.000000","238170.000000","180459.000000","0.000000","17532.000000","0.000000","0.000000","40179.000000","0.000000","0.000000","0.000000","333681.984000","208200.000000","23500.000000","0.000000","75231.000000","26751.000000","0.000000","0.000000","0.000000","0.000000","191267.008000","-23116.000000","168151.008000","-118787.000000","49364.000000","-6054.000000","-7346.000000","0.000000","0.000000","-8820.000000","544.000000","-4159.000000","1024.000000","-5183.000000","-577.000000","715.000000","-1292.000000","22952.000000","-8089.000000","2652.000000","0.000000","0.000000","0.000000","17515.000000","VLID3","2008-06-29 21:00:00"
"9","30/09/2008","675336.000000","286745.984000","66129.000000","0.000000","110219.000000","86583.000000","0.000000","0.000000","0.000000","23815.000000","37600.000000","0.000000","0.000000","37600.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","224194.000000","126796.000000","0.000000","675336.000000","99612.000000","0.000000","31193.000000","10097.000000","11881.000000","0.000000","7303.000000","39138.000000","0.000000","0.000000","237546.000000","180402.000000","0.000000","17104.000000","0.000000","0.000000","40040.000000","0.000000","0.000000","0.000000","338177.984000","208200.000000","23500.000000","0.000000","70051.000000","36427.000000","0.000000","0.000000","0.000000","0.000000","225004.992000","-31650.000000","193355.008000","-145027.008000","48328.000000","-6216.000000","-8348.000000","0.000000","0.000000","-10145.000000","0.000000","-5914.000000","1603.000000","-7517.000000","824.000000","1256.000000","-432.000000","18529.000000","-2764.000000","-1690.000000","0.000000","0.000000","0.000000","14075.000000","VLID3","2008-09-29 21:00:00"
"10","31/12/2008","660857.984000","279944.000000","45674.000000","0.000000","104769.000000","101385.000000","0.000000","0.000000","0.000000","28116.000000","32671.000000","0.000000","0.000000","32671.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","227852.000000","120391.000000","0.000000","660857.984000","101683.000000","0.000000","41880.000000","8484.000000","5767.000000","0.000000","9595.000000","35957.000000","0.000000","0.000000","222768.000000","180387.000000","0.000000","16083.000000","0.000000","0.000000","26298.000000","0.000000","0.000000","0.000000","336407.008000","208200.000000","28656.000000","0.000000","98166.000000","0.000000","1385.000000","0.000000","0.000000","0.000000","216367.040000","-31828.000000","184538.944000","-142196.000000","42343.008000","-7019.000000","-8746.000000","0.000000","0.000000","-9964.000000","0.000000","-7415.000000","1949.000000","-9364.000000","-928.000000","18666.000000","-19594.000000","8271.000000","1895.000000","-4938.000000","0.000000","0.000000","0.000000","5228.000000","VLID3","2008-12-30 22:00:00"
