"","Tempo","Ativo Total","Ativo Circulante","Disponibilidades","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Realizável a Longo Prazo","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Permanente","Investimentos","Imobilizado de Uso","Imobilizado de Arrendamento","Intangível","Diferido","Passivo Total","Passivo Circulante","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Passivo Exigível a Longo Prazo","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Resultados de Exercícios Futuros","Part. de Acionistas Não Controladores.x","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucro","Ajustes de Avaliação Patrimonial","Lucros/Prejuízos Acumulados","Receitas da Intermediação Financeira","Despesas da Intermediação Financeira","Resultado Bruto Intermediação Financeira","Outras Despesas/Receitas Operacionais","Receitas de Prestação de Serviços","Despesas de Pessoal","Outras Despesas Administrativas","Despesas Tributárias","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Resultado Operacional","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores.y","Lucro/Prejuízo do Período","names","Time"
"1","31/12/2006","15648522.240000","8665695.232000","261800.992000","2590522.880000","149291.008000","1679031.040000","36386.000000","3482834.944000","-1878.000000","457462.016000","10244.000000","6772609.024000","0.000000","4384783.872000","394104.992000","0.000000","1738562.944000","-1366.000000","248220.992000","8302.000000","210218.000000","8083.000000","111320.000000","63988.000000","0.000000","26827.000000","15648522.240000","11716684.800000","8597572.608000","1753192.960000","0.000000","9852.000000","98624.000000","153375.008000","221159.008000","300.000000","882609.024000","2629686.016000","1755363.968000","0.000000","0.000000","0.000000","0.000000","0.000000","271904.000000","0.000000","602417.984000","5967.000000","1105.000000","1295079.040000","900000.000000","8114.000000","0.000000","386951.008000","14.000000","0.000000","641067.776000","-322057.984000","319010.048000","-158061.952000","142102.976000","-169826.976000","-129588.000000","-43016.000000","26548.000000","15717.952000","0.000000","160948.000000","-131.000000","1342.000000","-1473.000000","160816.960000","-38440.992000","0.000000","-15154.000000","0.000000","-77.000000","107144.992000","BRSR6","2006-12-30 22:00:00"
"2","31/03/2007","16238783.488000","9566437.376000","179032.000000","2000819.968000","605081.024000","2006525.056000","40377.000000","4057883.904000","-1443.000000","666510.976000","11650.000000","6462280.192000","0.000000","4055041.024000","405992.992000","0.000000","1391440.000000","-1696.000000","603713.984000","7788.000000","210066.000000","9206.000000","110605.000000","64924.000000","0.000000","25331.000000","16238783.488000","11672668.160000","8461705.216000","1335488.000000","0.000000","178736.000000","118244.000000","174268.992000","230042.000000","418.000000","1173766.016000","2707843.072000","1866976.000000","0.000000","0.000000","0.000000","0.000000","0.000000","297915.008000","0.000000","542952.000000","6456.000000","1139.000000","1850676.992000","900000.000000","5747.000000","0.000000","386951.008000","20.000000","557958.976000","729236.992000","-362539.008000","366697.984000","-225000.000000","134266.000000","-173162.000000","-133344.000000","-37323.000000","102697.000000","-118134.000000","0.000000","141698.000000","235.000000","2053.000000","-1818.000000","141932.992000","-31328.000000","528787.008000","-900.000000","0.000000","-33.000000","638459.008000","BRSR6","2007-03-30 21:00:00"
"3","30/06/2007","17198944.256000","10227296.256000","214808.992000","2454934.016000","908115.968000","2120743.936000","47197.000000","3714163.968000","-1807.000000","756726.976000","12412.000000","6757093.888000","0.000000","3960588.032000","298936.992000","0.000000","1948217.984000","-2291.000000","543118.016000","8524.000000","214554.000000","9445.000000","113208.000000","66731.000000","0.000000","25170.000000","17198944.256000","12404020.224000","8837950.464000","1422605.952000","0.000000","166118.000000","116519.000000","203154.000000","245368.000000","602.000000","1411703.040000","2941878.016000","2073899.008000","0.000000","0.000000","0.000000","0.000000","0.000000","314990.016000","0.000000","552988.992000","5999.000000","1171.000000","1845875.968000","1234000.000000","5983.000000","0.000000","605862.976000","30.000000","0.000000","689329.984000","-336076.992000","353252.992000","-214907.008000","132256.000000","-181899.008000","-115488.000000","-37110.000000","33157.000000","-45823.000000","0.000000","138346.000000","-2587.000000","325.000000","-2912.000000","135759.008000","-31916.000000","-17133.000000","0.000000","0.000000","-38.000000","86672.000000","BRSR6","2007-06-29 21:00:00"
"4","30/09/2007","20114376.704000","12745757.696000","294006.016000","4533756.928000","948728.000000","2295374.080000","39805.000000","3737682.944000","-1488.000000","881785.024000","16108.000000","7160517.120000","0.000000","4061473.024000","311895.008000","0.000000","2248358.912000","-1843.000000","530192.992000","10440.000000","208102.000000","9553.000000","109922.000000","64926.000000","0.000000","23701.000000","20114376.704000","14391311.360000","9206973.440000","2662509.056000","0.000000","184218.000000","127409.000000","270152.000000","257747.008000","4109.000000","1678194.048000","2993234.944000","2101523.968000","0.000000","0.000000","0.000000","0.000000","0.000000","328779.008000","0.000000","562931.968000","6002.000000","1212.000000","2722617.088000","2034000.000000","6089.000000","0.000000","605862.976000","36.000000","76629.000000","726854.016000","-367500.000000","359353.984000","-194542.000000","137928.000000","-203123.008000","-143287.008000","-38123.000000","78789.000000","-26726.000000","0.000000","164812.000000","10924.000000","13327.000000","-2403.000000","175736.000000","-33258.000000","-9572.000000","-56238.000000","0.000000","-39.000000","76629.000000","BRSR6","2007-09-29 21:00:00"
"5","31/12/2007","20480327.680000","12354353.152000","347352.992000","3698062.080000","1005945.984000","2333859.072000","50390.000000","4000069.120000","-1573.000000","861689.024000","58558.000000","7919152.128000","0.000000","4148139.008000","324632.992000","0.000000","2768000.000000","-1703.000000","516091.008000","163992.000000","206824.000000","8073.000000","111412.000000","65319.000000","0.000000","22020.000000","20480327.680000","14526067.712000","10141347.840000","2228119.040000","0.000000","9475.000000","98001.000000","307275.008000","268655.008000","6783.000000","1466412.032000","3156580.096000","2224610.048000","0.000000","0.000000","0.000000","0.000000","0.000000","359619.008000","0.000000","572350.976000","4267.000000","1401.000000","2792013.056000","2034000.000000","6275.000000","0.000000","751691.008000","47.000000","0.000000","751094.016000","-405716.096000","345378.048000","-164446.976000","144544.000000","-181508.032000","-135496.000000","-40824.992000","19444.000000","29394.016000","0.000000","180931.008000","-1257.000000","58.000000","-1315.000000","179674.016000","-60453.008000","710.976000","-5076.000000","0.000000","-235.000000","114620.992000","BRSR6","2007-12-30 22:00:00"
"6","31/03/2008","21655144.448000","14341422.080000","291260.992000","3812081.920000","1835502.976000","2971245.056000","72453.000000","4391603.200000","-1514.000000","903793.984000","64995.000000","7089227.776000","0.000000","2824509.952000","337481.984000","0.000000","3205242.112000","-2770.000000","551091.968000","173672.000000","224495.008000","8085.000000","115189.000000","80187.000000","0.000000","21034.000000","21655144.448000","15366010.880000","9961592.832000","2140151.040000","0.000000","359924.000000","214847.008000","360168.000000","283343.008000","6740.000000","2039245.056000","3462353.920000","2508134.912000","0.000000","0.000000","0.000000","0.000000","0.000000","377961.984000","0.000000","576257.024000","3692.000000","1422.000000","2821666.048000","2300000.000000","6146.000000","0.000000","398635.008000","-4053.000000","120938.000000","776764.992000","-381984.000000","394780.992000","-228387.008000","143267.008000","-194000.000000","-118941.000000","-36587.000000","31117.000000","-53243.000000","0.000000","166394.000000","2834.000000","4351.000000","-1517.000000","169228.000000","-39069.000000","-9183.000000","0.000000","0.000000","-38.000000","120938.000000","BRSR6","2008-03-30 21:00:00"
"7","30/06/2008","23223052.288000","15108232.192000","251168.992000","4606692.864000","1648364.032000","2774534.912000","76622.000000","4780643.840000","33686.000000","864534.016000","71985.000000","7972447.232000","0.000000","2879739.904000","351104.992000","0.000000","3799994.880000","37614.000000","727899.008000","176094.000000","142374.000000","8100.000000","116292.000000","0.000000","0.000000","17982.000000","23223052.288000","16763448.320000","10391296.000000","2547495.936000","0.000000","403462.016000","218739.008000","408224.992000","311369.984000","15288.000000","2467571.968000","3548832.000000","2613455.872000","0.000000","0.000000","0.000000","0.000000","0.000000","375097.984000","0.000000","560278.016000","3017.000000","1443.000000","2906312.960000","2300000.000000","6161.000000","0.000000","604376.000000","-4224.000000","0.000000","812067.008000","-412326.016000","399740.992000","-255290.000000","128619.000000","-213190.000000","-148328.000000","-37588.000000","53848.000000","-38651.000000","0.000000","144451.008000","-1979.000000","778.000000","-2757.000000","142472.000000","-26871.000000","85027.000000","-13288.000000","0.000000","-51.000000","187288.992000","BRSR6","2008-06-29 21:00:00"
"8","30/09/2008","25505886.208000","17321623.552000","282791.008000","5892191.232000","2247657.984000","2446490.112000","59971.000000","5326987.776000","43214.000000","964131.008000","58191.000000","8012100.096000","0.000000","2504761.088000","366296.000000","0.000000","4149255.936000","57423.000000","757702.016000","176662.000000","172160.992000","8101.000000","144770.000000","0.000000","0.000000","19290.000000","25505886.208000","18714564.608000","10548782.080000","3729079.040000","0.000000","234544.992000","140031.008000","547241.024000","319132.000000","30796.000000","3164957.952000","3814604.032000","2866138.112000","0.000000","0.000000","0.000000","0.000000","0.000000","375556.000000","0.000000","572910.016000","3831.000000","1490.000000","2971397.120000","2300000.000000","6162.000000","0.000000","604376.000000","-7961.000000","68820.000000","1083912.960000","-671601.024000","412312.000000","-262055.008000","128155.000000","-209275.008000","-152819.008000","-37339.000000","50957.000000","-41734.000000","0.000000","150256.992000","-529.000000","879.000000","-1408.000000","149728.000000","-61016.000000","28705.000000","-6624.000000","0.000000","-47.000000","110746.000000","BRSR6","2008-09-29 21:00:00"
"9","31/12/2008","25205374.976000","16354440.192000","373278.016000","4687077.888000","3010816.000000","1341804.032000","43936.000000","5770975.232000","45001.000000","1075286.016000","6266.000000","8486872.064000","0.000000","3099974.912000","382056.992000","0.000000","4185374.976000","57194.000000","744828.032000","17443.000000","364063.008000","8241.000000","151351.008000","0.000000","204471.008000","0.000000","25205374.976000","18021578.752000","11120369.664000","2234251.008000","0.000000","11779.000000","113070.000000","622473.024000","329948.992000","31792.000000","3557893.888000","4101355.008000","3135713.024000","0.000000","0.000000","0.000000","0.000000","0.000000","385771.008000","0.000000","579870.976000","0.000000","3303.000000","3079139.072000","2300000.000000","6164.000000","0.000000","782481.984000","-9507.000000","0.000000","1206918.144000","-691401.984000","515516.032000","-272378.944000","138649.984000","-218904.000000","-155150.976000","-41072.000000","57296.000000","-53198.000000","0.000000","243136.960000","-326.000000","-6008.000000","5682.000000","242810.976000","15022.000000","-75807.000000","-10078.000000","0.000000","-48.000000","171900.032000","BRSR6","2008-12-30 22:00:00"
"10","31/03/2009","26501517.312000","17681172.480000","322107.008000","5384503.808000","3303139.072000","1343015.936000","58449.000000","5937504.256000","44245.000000","1275190.016000","13019.000000","8468441.088000","0.000000","3084770.048000","397383.008000","0.000000","4246299.904000","51399.000000","677620.992000","10968.000000","351904.000000","8111.000000","146715.008000","0.000000","197078.000000","0.000000","26501517.312000","19109228.544000","11042933.760000","2658364.928000","0.000000","190488.992000","134884.000000","565833.984000","332862.016000","25572.000000","4158287.104000","4251572.992000","3240122.112000","0.000000","0.000000","0.000000","0.000000","0.000000","418112.000000","0.000000","593339.008000","0.000000","1558.000000","3139160.064000","2600000.000000","6164.000000","0.000000","482481.984000","-8910.000000","59424.000000","1081213.056000","-624726.976000","456486.016000","-297820.000000","142243.008000","-214982.000000","-163880.000000","-44821.000000","28796.000000","-45176.000000","0.000000","158666.000000","0.000000","0.000000","0.000000","158666.000000","-74031.000000","29411.000000","-7495.000000","0.000000","-16.000000","106535.000000","BRSR6","2009-03-30 21:00:00"
