"","Tempo","Ativo Total","Ativo Circulante","Disponibilidades","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Realizável a Longo Prazo","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Permanente","Investimentos","Imobilizado de Uso","Imobilizado de Arrendamento","Intangível","Diferido","Passivo Total","Passivo Circulante","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Passivo Exigível a Longo Prazo","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Resultados de Exercícios Futuros","Part. de Acionistas Não Controladores.x","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucro","Ajustes de Avaliação Patrimonial","Lucros/Prejuízos Acumulados","Receitas da Intermediação Financeira","Despesas da Intermediação Financeira","Resultado Bruto Intermediação Financeira","Outras Despesas/Receitas Operacionais","Receitas de Prestação de Serviços","Despesas de Pessoal","Outras Despesas Administrativas","Despesas Tributárias","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Resultado Operacional","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores.y","Lucro/Prejuízo do Período","names","Time"
"1","30/09/2007","1881917.056000","1618824.960000","5392.000000","331968.000000","480495.008000","1278.000000","0.000000","572366.976000","0.000000","223244.000000","4081.000000","248642.000000","0.000000","149.000000","0.000000","0.000000","240846.000000","0.000000","7647.000000","0.000000","14450.000000","4124.000000","10326.000000","0.000000","0.000000","0.000000","1881917.056000","1327000.960000","489206.016000","562582.016000","0.000000","1524.000000","7558.000000","189259.008000","0.000000","0.000000","76872.000000","165860.000000","157298.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","8562.000000","0.000000","0.000000","389056.000000","370983.008000","0.000000","2287.000000","4300.000000","0.000000","11486.000000","82366.000000","-46240.000000","36126.000000","-14542.000000","6324.000000","-10568.000000","-7228.000000","-2710.000000","389.000000","-749.000000","0.000000","21584.000000","867.000000","1604.000000","-737.000000","22451.000000","-6601.000000","1533.000000","-3628.000000","0.000000","0.000000","13755.000000","IDVL4","2007-09-29 21:00:00"
"2","31/12/2007","2211218.944000","1897129.984000","3809.000000","260210.000000","648651.008000","10438.000000","0.000000","722616.000000","0.000000","248248.000000","3158.000000","300312.000000","0.000000","419.000000","0.000000","0.000000","280483.008000","0.000000","19410.000000","0.000000","13777.000000","3007.000000","10770.000000","0.000000","0.000000","0.000000","2211218.944000","1585880.064000","601344.000000","656611.968000","0.000000","38.000000","10885.000000","229730.000000","0.000000","0.000000","87271.000000","218394.000000","209050.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","9344.000000","197.000000","0.000000","406748.000000","370983.008000","0.000000","2268.000000","33497.000000","0.000000","0.000000","94788.992000","-53771.008000","41018.000000","-15484.000000","5573.000000","-13256.000000","-9382.000000","-3268.000000","6835.000000","-1986.000000","0.000000","25534.000000","13376.000000","13861.000000","-485.000000","38910.000000","-12187.000000","2377.000000","-5326.000000","0.000000","0.000000","23774.000000","IDVL4","2007-12-30 22:00:00"
"3","31/03/2008","2565571.072000","2253720.064000","1674.000000","444800.992000","627046.016000","12090.000000","0.000000","850563.968000","0.000000","314108.992000","3436.000000","297552.992000","0.000000","391.000000","0.000000","0.000000","272580.992000","0.000000","24581.000000","0.000000","14298.000000","3007.000000","11291.000000","0.000000","0.000000","0.000000","2565571.072000","1891960.960000","694316.992000","782556.992000","0.000000","1128.000000","5530.000000","292824.992000","629.000000","0.000000","114975.000000","255684.000000","234280.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11325.000000","0.000000","10079.000000","558.000000","0.000000","417368.000000","370983.008000","0.000000","2250.000000","33497.000000","0.000000","10638.000000","108172.000000","-63067.000000","45105.000000","-17310.000000","6365.000000","-11812.000000","-8696.000000","-3195.000000","856.000000","-828.000000","0.000000","27795.000000","-404.000000","144.000000","-548.000000","27391.000000","-7846.000000","1693.000000","-4580.000000","0.000000","0.000000","16658.000000","IDVL4","2008-03-30 21:00:00"
"4","30/06/2008","2966162.944000","2598909.952000","4214.000000","758857.024000","436972.992000","18971.000000","0.000000","1012220.032000","0.000000","361089.984000","6585.000000","352832.992000","0.000000","689.000000","0.000000","0.000000","323331.008000","0.000000","28150.000000","663.000000","14420.000000","2935.000000","11485.000000","0.000000","0.000000","0.000000","2966162.944000","2159484.928000","761204.992000","888848.000000","0.000000","1012.000000","15702.000000","338664.992000","25819.000000","0.000000","128234.000000","373441.984000","312191.008000","0.000000","0.000000","0.000000","0.000000","14079.000000","35596.000000","0.000000","11576.000000","269.000000","0.000000","432967.008000","370983.008000","0.000000","2096.000000","59888.000000","0.000000","0.000000","114022.000000","-63569.000000","50453.000000","-20084.000000","7715.000000","-14290.000000","-9826.000000","-3646.000000","1057.000000","-1094.000000","0.000000","30369.000000","1094.000000","1218.000000","-124.000000","31463.000000","-10796.000000","4695.000000","-3076.000000","0.000000","0.000000","22286.000000","IDVL4","2008-06-29 21:00:00"
"5","30/09/2008","3191875.072000","2674331.904000","9985.000000","623315.968000","445065.984000","17467.000000","0.000000","1179335.936000","0.000000","390046.016000","9116.000000","503097.984000","0.000000","468.000000","0.000000","0.000000","465691.008000","0.000000","34084.000000","2855.000000","14445.000000","2944.000000","11501.000000","0.000000","0.000000","0.000000","3191875.072000","2300609.024000","819027.968000","777273.984000","26304.000000","386.000000","7628.000000","442820.992000","65348.000000","0.000000","161820.000000","447308.000000","352880.000000","0.000000","3855.000000","0.000000","0.000000","8456.000000","70482.000000","0.000000","11635.000000","219.000000","0.000000","443739.008000","370983.008000","0.000000","2079.000000","70677.000000","0.000000","0.000000","210414.000000","-156439.008000","53975.000000","-21713.000000","6780.000000","-14480.000000","-9703.000000","-4417.000000","390.000000","-283.000000","0.000000","32262.000000","25.000000","31.000000","-6.000000","32287.000000","-14645.000000","5908.000000","-4269.000000","0.000000","0.000000","19281.000000","IDVL4","2008-09-29 21:00:00"
"6","31/12/2008","2225396.992000","1734866.944000","40111.000000","70763.000000","328020.000000","7027.000000","0.000000","907286.976000","0.000000","360803.008000","20856.000000","476188.992000","0.000000","3524.000000","0.000000","0.000000","427383.008000","0.000000","42636.000000","2646.000000","14341.000000","2946.000000","11395.000000","0.000000","0.000000","0.000000","2225396.992000","1300920.064000","533372.000000","2742.000000","19255.000000","0.000000","3889.000000","482963.008000","102059.000000","0.000000","156640.000000","475796.000000","269041.984000","0.000000","3266.000000","0.000000","0.000000","132551.000000","57564.000000","0.000000","13373.000000","157.000000","0.000000","448524.000000","370983.008000","175.000000","2062.000000","76467.000000","-1163.000000","0.000000","208419.968000","-157812.992000","50607.008000","-30107.000000","3579.000000","-16539.000000","-12712.000000","-4048.000000","145.000000","-532.000000","0.000000","20500.000000","-90.000000","-1393.000000","678.000000","20410.000000","-12548.000000","8173.000000","-2487.000000","0.000000","0.000000","13548.000000","IDVL4","2008-12-30 22:00:00"
"7","31/03/2009","2337099.008000","1928878.976000","34173.000000","389870.016000","163732.000000","11526.000000","0.000000","938329.024000","0.000000","370540.000000","20709.000000","394523.008000","0.000000","3465.000000","0.000000","0.000000","335111.008000","0.000000","53736.000000","2211.000000","13697.000000","1908.000000","11789.000000","0.000000","0.000000","0.000000","2337099.008000","1423102.976000","545875.968000","137138.000000","14984.000000","476.000000","27652.000000","425836.000000","120457.000000","0.000000","150684.000000","461937.984000","237490.000000","0.000000","2703.000000","0.000000","0.000000","133445.000000","74905.000000","0.000000","13395.000000","166.000000","0.000000","451892.000000","370983.008000","304.000000","2046.000000","76443.000000","900.000000","1216.000000","117658.000000","-89277.000000","28381.000000","-23014.000000","2906.000000","-12079.000000","-11666.000000","-3320.000000","1267.000000","-122.000000","0.000000","5367.000000","5303.000000","6185.000000","-882.000000","10670.000000","-12227.000000","11023.000000","-1450.000000","0.000000","0.000000","8016.000000","IDVL4","2009-03-30 21:00:00"
"8","30/06/2009","2953716.992000","2567680.000000","4838.000000","472168.992000","828596.992000","2259.000000","0.000000","929468.992000","0.000000","298963.008000","31385.000000","373067.008000","0.000000","392.000000","0.000000","0.000000","311670.016000","0.000000","59167.000000","1838.000000","12970.000000","1735.000000","11235.000000","0.000000","0.000000","0.000000","2953716.992000","1844939.008000","752929.024000","561820.992000","10385.000000","559.000000","18307.000000","243142.000000","133928.000000","0.000000","123868.000000","656144.000000","450512.000000","0.000000","2199.000000","0.000000","0.000000","119694.000000","59548.000000","0.000000","24191.000000","264.000000","0.000000","452369.984000","370983.008000","461.000000","2029.000000","78909.000000","-12.000000","0.000000","102344.000000","-70204.000000","32140.000000","-24493.000000","3523.000000","-12880.000000","-11425.000000","-3102.000000","0.000000","-609.000000","0.000000","7647.000000","1932.000000","2168.000000","-236.000000","9579.000000","-10439.000000","10020.000000","-1051.000000","0.000000","0.000000","8109.000000","IDVL4","2009-06-29 21:00:00"
"9","30/09/2009","2856602.880000","2354927.104000","4798.000000","344654.016000","903499.008000","3126.000000","0.000000","793830.016000","0.000000","273452.000000","31568.000000","488960.992000","0.000000","372.000000","10977.000000","0.000000","415430.016000","0.000000","60686.000000","1496.000000","12715.000000","1686.000000","11029.000000","0.000000","0.000000","0.000000","2856602.880000","1678893.952000","702025.984000","522825.984000","7188.000000","485.000000","16448.000000","219620.992000","93900.000000","0.000000","116400.000000","739326.016000","504804.992000","0.000000","1850.000000","0.000000","0.000000","113598.000000","89041.000000","0.000000","30032.000000","260.000000","0.000000","438123.008000","370983.008000","620.000000","2012.000000","64448.000000","60.000000","0.000000","94267.000000","-87869.000000","6398.000000","-22512.000000","2784.000000","-12530.000000","-9453.000000","-2340.000000","420.000000","-1393.000000","0.000000","-16114.000000","629.000000","659.000000","-30.000000","-15485.000000","-1418.000000","10446.000000","-1335.000000","0.000000","0.000000","-7792.000000","IDVL4","2009-09-29 21:00:00"
"10","31/12/2009","2730202.112000","2243031.040000","4051.000000","353143.008000","724905.984000","1818.000000","0.000000","809684.992000","0.000000","300286.016000","49142.000000","473952.000000","0.000000","69.000000","11207.000000","0.000000","396616.992000","0.000000","64437.000000","1622.000000","13219.000000","1686.000000","11533.000000","0.000000","0.000000","0.000000","2730202.112000","1642126.976000","709240.000000","365804.000000","10559.000000","0.000000","15906.000000","356879.008000","65248.000000","0.000000","118491.000000","655097.024000","553392.000000","0.000000","0.000000","0.000000","0.000000","20546.000000","77328.000000","0.000000","3831.000000","284.000000","0.000000","432694.016000","370983.008000","779.000000","1995.000000","58837.000000","100.000000","0.000000","93254.016000","-65897.024000","27357.000000","-23152.000000","3027.000000","-13756.000000","-9369.000000","-2409.000000","4237.000000","-4882.000000","0.000000","4205.000000","168.000000","-9012.000000","1148.000000","4373.000000","4982.000000","-3081.000000","-1829.000000","0.000000","0.000000","4445.000000","IDVL4","2009-12-30 22:00:00"
