"","Tempo","Ativo Total","Ativo Circulante","Disponibilidades","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Realizável a Longo Prazo","Aplicações Interfinanceiras de Liquidez","Títulos e Valores Mobiliários","Relações Interfinanceiras","Relações Interdependências","Operações de Crédito","Operações de Arrendamento Mercantil","Outros Créditos","Outros Valores e Bens","Ativo Permanente","Investimentos","Imobilizado de Uso","Imobilizado de Arrendamento","Intangível","Diferido","Passivo Total","Passivo Circulante","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Passivo Exigível a Longo Prazo","Depósitos","Captações no Mercado Aberto","Recursos de Aceites e Emissão de Títulos","Relações Interfinanceiras","Relações Interdependências","Obrigações por Empréstimos","Obrigações por Repasse do País","Obrigações por Repasse do Exterior","Outras Obrigações","Resultados de Exercícios Futuros","Part. de Acionistas Não Controladores.x","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucro","Ajustes de Avaliação Patrimonial","Lucros/Prejuízos Acumulados","Receitas da Intermediação Financeira","Despesas da Intermediação Financeira","Resultado Bruto Intermediação Financeira","Outras Despesas/Receitas Operacionais","Receitas de Prestação de Serviços","Despesas de Pessoal","Outras Despesas Administrativas","Despesas Tributárias","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Resultado Operacional","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores.y","Lucro/Prejuízo do Período","names","Time"
"1","30/09/2006","12293997.568000","7198432.256000","42211.000000","824260.992000","4940584.960000","149188.000000","0.000000","745091.008000","0.000000","486639.008000","10457.000000","4911863.808000","0.000000","1990073.984000","30077.000000","0.000000","2669890.048000","0.000000","221823.008000","0.000000","183702.000000","599.000000","177108.000000","0.000000","0.000000","5995.000000","12293997.568000","4347638.784000","1389063.936000","160232.992000","0.000000","17871.000000","3003.000000","182944.000000","519947.008000","65244.000000","2009332.992000","6462282.240000","1026510.976000","0.000000","0.000000","0.000000","0.000000","76865.000000","742328.000000","703270.016000","3913307.904000","128.000000","0.000000","1483949.056000","1299000.064000","0.000000","41130.000000","72481.000000","0.000000","71338.000000","404968.000000","-265808.992000","139159.008000","-57084.000000","185804.000000","-154790.000000","-101068.000000","-22643.000000","110646.000000","-75033.000000","0.000000","82075.000000","-93.000000","652.000000","-745.000000","81982.000000","-38955.000000","-7753.000000","0.000000","0.000000","0.000000","35274.000000","BNBR3","2006-09-29 21:00:00"
"2","31/12/2006","12477423.616000","4876844.032000","48147.000000","977036.992000","1918753.024000","167664.000000","0.000000","1154979.968000","0.000000","599438.016000","10825.000000","7416836.096000","0.000000","4734672.896000","28903.000000","0.000000","2423016.960000","0.000000","230243.008000","0.000000","183744.000000","605.000000","177376.000000","0.000000","0.000000","5763.000000","12477423.616000","4047292.928000","1376211.968000","224004.992000","0.000000","11.000000","3030.000000","247700.992000","521507.008000","57228.000000","1617598.976000","6927706.112000","1271862.016000","0.000000","0.000000","0.000000","0.000000","77287.000000","706955.008000","683211.008000","4188390.912000","77.000000","0.000000","1502348.032000","1299000.064000","0.000000","40499.000000","94278.000000","68571.000000","0.000000","372183.936000","-214660.992000","157523.008000","-39800.992000","203969.984000","-158869.984000","-100071.008000","-23311.000000","97188.992000","-58708.000000","0.000000","117721.984000","-30.000000","314.000000","-344.000000","117692.000000","-45577.000000","33765.000000","-14851.000000","0.000000","0.000000","91029.000000","BNBR3","2006-12-30 22:00:00"
"3","31/03/2007","12455093.248000","4491416.064000","50744.000000","878040.000000","1952054.016000","173532.000000","86.000000","878462.016000","0.000000","540606.016000","17892.000000","7778542.080000","0.000000","4842403.840000","37442.000000","0.000000","2652551.936000","0.000000","246144.000000","0.000000","185135.008000","622.000000","178880.000000","0.000000","0.000000","5633.000000","12455093.248000","4616929.792000","1428626.048000","228026.000000","0.000000","18926.000000","4933.000000","202108.000000","533329.984000","68544.000000","2132436.992000","6333598.208000","1185259.008000","0.000000","0.000000","0.000000","0.000000","80358.000000","682929.984000","656465.984000","3728584.960000","77.000000","0.000000","1504487.936000","1299000.064000","0.000000","39829.000000","94278.000000","54075.000000","17306.000000","374519.008000","-253635.008000","120884.000000","-80127.000000","154374.000000","-144059.008000","-103105.000000","-19696.000000","117114.000000","-84755.000000","0.000000","40757.000000","282.000000","400.000000","-118.000000","41039.000000","-15189.000000","-9214.000000","0.000000","0.000000","0.000000","16636.000000","BNBR3","2007-03-30 21:00:00"
"4","30/06/2007","12878741.504000","5474144.256000","54049.000000","1982828.032000","1803705.984000","183890.000000","0.000000","927132.992000","0.000000","502182.016000","20356.000000","7212037.120000","0.000000","4327831.040000","37683.000000","0.000000","2596020.992000","0.000000","250502.000000","0.000000","192560.992000","951.000000","185851.008000","0.000000","0.000000","5759.000000","12878741.504000","3913132.032000","1598142.976000","215888.992000","0.000000","13427.000000","3977.000000","139576.992000","383528.992000","54800.000000","1503789.952000","7402466.816000","1259760.000000","0.000000","0.000000","0.000000","0.000000","83541.000000","795123.008000","598057.984000","4665985.024000","78.000000","0.000000","1563064.960000","1299000.064000","291.000000","39159.000000","98103.000000","94881.000000","31631.000000","340903.008000","-209116.992000","131786.000000","-39585.000000","180316.992000","-144956.992000","-109008.000000","-22819.000000","162028.000000","-105146.000000","0.000000","92201.000000","-4.000000","838.000000","-842.000000","92197.000000","-16298.000000","-5469.000000","-10590.000000","0.000000","0.000000","59840.000000","BNBR3","2007-06-29 21:00:00"
"5","30/09/2007","13286598.656000","5773517.824000","56401.000000","3272121.088000","661169.984000","218708.000000","0.000000","1009315.008000","0.000000","536420.992000","19382.000000","7319739.904000","0.000000","4403428.864000","39818.000000","0.000000","2648485.888000","0.000000","228007.008000","0.000000","193340.992000","927.000000","187092.992000","0.000000","0.000000","5321.000000","13286598.656000","3919693.056000","1520716.032000","222156.000000","0.000000","17829.000000","5122.000000","177643.008000","324326.016000","59770.000000","1592130.944000","7787220.992000","1348368.000000","0.000000","0.000000","0.000000","0.000000","68943.000000","843966.976000","611369.984000","4914572.800000","78.000000","0.000000","1579607.040000","1299000.064000","291.000000","38489.000000","98102.000000","81305.000000","62420.000000","380743.008000","-232096.000000","148647.008000","-81565.000000","206624.992000","-153500.000000","-117461.000000","-25548.000000","136271.008000","-127952.000000","0.000000","67082.000000","-34.000000","669.000000","-703.000000","67048.000000","-32167.000000","-4763.000000","0.000000","0.000000","0.000000","30118.000000","BNBR3","2007-09-29 21:00:00"
"6","31/12/2007","14143065.088000","6639438.848000","59369.000000","3622628.096000","635137.024000","224023.008000","0.000000","1177305.984000","0.000000","902726.976000","18249.000000","7309863.936000","0.000000","4493484.032000","39771.000000","0.000000","2738934.016000","0.000000","37675.000000","0.000000","193762.000000","943.000000","187452.000000","0.000000","0.000000","5367.000000","14143065.088000","4875428.864000","1735188.992000","200966.000000","0.000000","0.000000","5690.000000","250918.000000","321440.992000","53844.000000","2307380.992000","7665058.816000","1381949.952000","0.000000","0.000000","0.000000","0.000000","71570.000000","866449.024000","599036.032000","4746054.144000","78.000000","0.000000","1602498.944000","1299000.064000","291.000000","37819.000000","200934.000000","64455.000000","0.000000","447012.992000","-253206.016000","193806.944000","-134028.992000","210810.048000","-166088.992000","-122674.016000","-27944.000000","158401.024000","-186532.992000","0.000000","59778.000000","995.000000","-1907.000000","1663.000000","60772.992000","42118.000000","19446.000000","-9187.000000","0.000000","0.000000","113150.000000","BNBR3","2007-12-30 22:00:00"
"7","31/03/2008","15192318.976000","8066527.232000","57562.000000","4028065.024000","1550306.048000","262796.000000","0.000000","1265568.000000","0.000000","881646.016000","20584.000000","6934187.008000","0.000000","3720071.936000","39597.000000","0.000000","3143308.032000","0.000000","31210.000000","0.000000","191604.992000","944.000000","185272.992000","0.000000","0.000000","5388.000000","15192318.976000","5369789.952000","1998310.016000","263016.000000","0.000000","34562.000000","2301.000000","290063.008000","323628.992000","63257.000000","2394651.904000","8170724.864000","1479032.960000","0.000000","0.000000","0.000000","0.000000","71838.000000","851811.968000","648086.016000","5119955.968000","109.000000","0.000000","1651694.976000","1299000.064000","291.000000","37149.000000","200934.000000","81738.000000","32583.000000","463059.008000","-335896.000000","127163.000000","-61951.000000","217647.008000","-159074.000000","-107300.000000","-25307.000000","158771.008000","-146688.000000","0.000000","65212.000000","1575.000000","3070.000000","-1495.000000","66787.000000","-31930.000000","-2944.000000","0.000000","0.000000","0.000000","31913.000000","BNBR3","2008-03-30 21:00:00"
"8","30/06/2008","15053624.320000","7947082.240000","66217.000000","3805396.992000","1654194.048000","315900.992000","0.000000","1395393.024000","0.000000","691708.032000","18272.000000","6917229.056000","0.000000","3567354.112000","38559.000000","0.000000","3286968.064000","0.000000","24348.000000","0.000000","189312.992000","1033.000000","183339.008000","0.000000","0.000000","4941.000000","15053624.320000","5912215.040000","2021644.032000","186020.000000","0.000000","44302.000000","25803.000000","238032.992000","317089.984000","51539.000000","3027783.936000","7415540.224000","1351699.968000","0.000000","0.000000","0.000000","0.000000","74462.000000","845411.008000","569976.000000","4573990.912000","65.000000","0.000000","1725804.032000","1299000.064000","380.000000","34156.000000","299900.992000","92367.000000","0.000000","382107.008000","-217822.000000","164284.992000","39709.000000","244140.000000","-192872.992000","-97319.000000","-29234.000000","245536.000000","-130541.000000","0.000000","203994.000000","931.000000","1428.000000","-497.000000","204924.992000","-13562.000000","279.000000","-18464.000000","0.000000","0.000000","173178.000000","BNBR3","2008-06-29 21:00:00"
"9","30/09/2008","15596380.160000","7965475.840000","62387.000000","3364258.048000","1832849.024000","200208.992000","0.000000","1665769.984000","0.000000","824654.976000","15348.000000","7444808.192000","0.000000","3745240.064000","39875.000000","0.000000","3624276.992000","0.000000","35416.000000","0.000000","186096.000000","1046.000000","180356.000000","0.000000","0.000000","4694.000000","15596380.160000","5998685.184000","2001075.968000","204686.000000","0.000000","29102.000000","4632.000000","311676.000000","317792.992000","67425.000000","3062295.040000","7758451.200000","1647936.000000","0.000000","0.000000","0.000000","0.000000","62344.000000","872286.976000","697998.976000","4477884.928000","66.000000","0.000000","1839177.984000","1299000.064000","379.000000","33547.000000","299900.992000","73350.000000","133001.000000","671246.016000","-450740.000000","220506.000000","-26484.000000","245880.992000","-197964.992000","-114986.000000","-28581.000000","161006.000000","-91839.000000","0.000000","194022.000000","-55.000000","715.000000","-770.000000","193967.008000","-51122.000000","-10453.000000","0.000000","0.000000","0.000000","132392.000000","BNBR3","2008-09-29 21:00:00"
"10","31/12/2008","16177234.944000","10225718.272000","73148.000000","2750285.056000","4080743.936000","158776.000000","0.000000","2157764.096000","0.000000","993033.024000","11968.000000","5766626.816000","0.000000","1740382.976000","41666.000000","0.000000","3907545.088000","0.000000","77033.000000","0.000000","184890.000000","1120.000000","179160.992000","0.000000","0.000000","4609.000000","16177234.944000","6910295.040000","2339354.112000","300567.008000","0.000000","0.000000","6262.000000","263122.000000","293776.000000","82487.000000","3624727.040000","7469374.976000","1797305.984000","0.000000","0.000000","0.000000","0.000000","64673.000000","939312.000000","877675.008000","3790408.960000","46.000000","0.000000","1797518.976000","1299000.064000","380.000000","32938.000000","403972.992000","61228.000000","0.000000","900118.912000","-641955.072000","258164.032000","-107642.000000","270916.032000","-220155.008000","-126969.024000","-36847.000000","172105.984000","-166692.992000","0.000000","150522.016000","416.000000","1414.000000","-998.000000","150938.016000","-90033.008000","42081.000000","-19440.000000","0.000000","0.000000","83546.016000","BNBR3","2008-12-30 22:00:00"
