"","Tempo","Ativo Total","Ativo Circulante","Caixa e Equivalentes de Caixa","Aplicações Financeiras","Contas a Receber","Estoques","Ativos Biológicos","Tributos a Recuperar","Despesas Antecipadas","Outros Ativos Circulantes","Ativo Realizável a Longo Prazo","Aplicações Financeiras Avaliadas a Valor Justo","Aplicações Financeiras Avaliadas ao Custo Amortizado","Contas a Receber","Estoques","Ativos Biológicos","Tributos Diferidos","Despesas Antecipadas","Créditos com Partes Relacionadas","Outros Ativos Não Circulantes","Investimentos","Imobilizado","Intangível","Diferido","Passivo Total","Passivo Circulante","Obrigações Sociais e Trabalhistas","Fornecedores","Obrigações Fiscais","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Dividendos e JCP a Pagar","Outros","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Passivo Não Circulante","Empréstimos e Financiamentos","Passivos com Partes Relacionadas","Outros","Tributos Diferidos","Adiantamento para Futuro Aumento Capital","Provisões","Passivos sobre Ativos Não-Correntes a Venda e Descontinuados","Lucros e Receitas a Apropriar","Participação dos Acionistas Não Controladores","Patrimônio Líquido","Capital Social Realizado","Reservas de Capital","Reservas de Reavaliação","Reservas de Lucros","Lucros/Prejuízos Acumulados","Ajustes de Avaliação Patrimonial","Ajustes Acumulados de Conversão","Outros Resultados Abrangentes","Adiantamento para Futuro Aumento Capital","Receita Bruta de Vendas e/ou Serviços","Deduções da Receita Bruta","Receita Líquida de Vendas e/ou Serviços","Custo de Bens e/ou Serviços Vendidos","Resultado Bruto","Despesas Com Vendas","Despesas Gerais e Administrativas","Perdas pela Não Recuperabilidade de Ativos ","Outras Receitas Operacionais","Outras Despesas Operacionais","Resultado da Equivalência Patrimonial","Financeiras","Receitas Financeiras","Despesas Financeiras","Resultado Não Operacional","Receitas","Despesas","Resultado Antes Tributação/Participações","Provisão para IR e Contribuição Social","IR Diferido","Participações/Contribuições Estatutárias","Reversão dos Juros sobre Capital Próprio","Part. de Acionistas Não Controladores","Lucro/Prejuízo do Período","names","Time"
"1","30/09/2006","62752.000000","20313.000000","507.000000","0.000000","5111.000000","3345.000000","0.000000","0.000000","0.000000","11350.000000","3027.000000","0.000000","0.000000","468.000000","0.000000","0.000000","0.000000","0.000000","2047.000000","512.000000","35.000000","39377.000000","0.000000","0.000000","62752.000000","103345.000000","0.000000","8195.000000","60496.000000","16149.000000","0.000000","152.000000","12320.000000","6033.000000","0.000000","43394.000000","28305.000000","0.000000","15089.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-451.000000","-83536.000000","1000.000000","0.000000","5592.000000","0.000000","-90128.000000","0.000000","0.000000","0.000000","0.000000","26478.000000","-2990.000000","23488.000000","-19250.000000","4238.000000","-1315.000000","-1710.000000","0.000000","1077.000000","0.000000","0.000000","-2691.000000","1909.000000","-4600.000000","36.000000","36.000000","0.000000","-365.000000","0.000000","0.000000","0.000000","0.000000","-69.000000","-434.000000","MNPR3","2006-09-29 21:00:00"
"2","31/12/2006","206976.000000","84958.000000","586.000000","0.000000","5620.000000","3561.000000","0.000000","0.000000","0.000000","75191.000000","83920.000000","0.000000","0.000000","387.000000","0.000000","0.000000","0.000000","0.000000","2052.000000","81481.000000","35.000000","37915.000000","148.000000","0.000000","206976.000000","167328.000000","0.000000","11574.000000","108701.000000","18231.000000","0.000000","0.000000","28822.000000","0.000000","0.000000","66670.000000","28659.000000","0.000000","38011.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1899.000000","-28921.000000","1000.000000","0.000000","5526.000000","0.000000","-35447.000000","0.000000","0.000000","0.000000","0.000000","28037.000000","-2903.000000","25134.000000","-21908.000000","3226.000000","-1580.000000","-1800.000000","0.000000","142898.000000","-35129.000000","0.000000","-13074.000000","156.000000","-13230.000000","-1562.000000","-79.000000","-1483.000000","92979.000000","-36030.000000","0.000000","0.000000","0.000000","-2338.000000","54611.000000","MNPR3","2006-12-30 22:00:00"
"3","31/03/2007","210356.000000","87151.000000","407.000000","0.000000","7748.000000","4014.000000","0.000000","0.000000","0.000000","74982.000000","85689.000000","0.000000","0.000000","397.000000","0.000000","0.000000","0.000000","0.000000","2369.000000","82923.000000","35.000000","37333.000000","148.000000","0.000000","210356.000000","180640.000000","0.000000","13857.000000","118943.000000","18710.000000","0.000000","152.000000","28978.000000","0.000000","0.000000","66116.000000","28887.000000","0.000000","37229.000000","0.000000","0.000000","0.000000","0.000000","22.000000","1683.000000","-38105.000000","1000.000000","0.000000","5459.000000","0.000000","-44564.000000","0.000000","0.000000","0.000000","0.000000","30040.000000","-3051.000000","26989.000000","-23336.000000","3653.000000","-1443.000000","-1494.000000","0.000000","252.000000","-7288.000000","0.000000","-2902.000000","2036.000000","-4938.000000","0.000000","0.000000","0.000000","-9222.000000","-179.000000","0.000000","0.000000","0.000000","217.000000","-9184.000000","MNPR3","2007-03-30 21:00:00"
"4","30/06/2007","154466.000000","75065.000000","449.000000","0.000000","3002.000000","4278.000000","0.000000","0.000000","0.000000","67336.000000","41767.000000","0.000000","0.000000","406.000000","0.000000","0.000000","0.000000","0.000000","2218.000000","39143.000000","35.000000","37451.000000","148.000000","0.000000","154466.000000","129067.000000","0.000000","11412.000000","71866.000000","18367.000000","0.000000","151.000000","27271.000000","0.000000","0.000000","64840.000000","29124.000000","0.000000","35716.000000","0.000000","0.000000","0.000000","0.000000","17.000000","1692.000000","-41150.000000","1000.000000","0.000000","5393.000000","0.000000","-47543.000000","0.000000","0.000000","0.000000","0.000000","28788.000000","-2878.000000","25910.000000","-22720.000000","3190.000000","-1457.000000","-1428.000000","0.000000","0.000000","196.000000","0.000000","-3655.000000","1572.000000","-5227.000000","117.000000","127.000000","-10.000000","-3037.000000","0.000000","0.000000","0.000000","0.000000","-8.000000","-3045.000000","MNPR3","2007-06-29 21:00:00"
"5","30/09/2007","155571.008000","80667.000000","749.000000","0.000000","3723.000000","3874.000000","0.000000","0.000000","0.000000","72321.000000","35020.000000","0.000000","0.000000","432.000000","0.000000","0.000000","0.000000","0.000000","2104.000000","32484.000000","52.000000","39684.000000","148.000000","0.000000","155571.008000","132911.000000","0.000000","11249.000000","69815.000000","17938.000000","0.000000","4072.000000","29837.000000","0.000000","0.000000","63280.000000","29620.000000","0.000000","33660.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1443.000000","-42063.000000","1000.000000","0.000000","5368.000000","0.000000","-48431.000000","0.000000","0.000000","0.000000","0.000000","29229.000000","-3003.000000","26226.000000","-22176.000000","4050.000000","-1470.000000","-1514.000000","0.000000","1176.000000","-41.000000","-3863.000000","691.000000","1617.000000","-926.000000","112.000000","112.000000","0.000000","-859.000000","-1.000000","0.000000","0.000000","0.000000","-50.000000","-910.000000","MNPR3","2007-09-29 21:00:00"
"6","31/12/2007","158480.000000","85760.000000","2597.000000","0.000000","3818.000000","2944.000000","0.000000","0.000000","0.000000","76401.000000","30603.000000","0.000000","0.000000","507.000000","0.000000","0.000000","0.000000","0.000000","1745.000000","28351.000000","52.000000","41893.000000","172.000000","0.000000","158480.000000","125340.000000","0.000000","11652.000000","71477.000000","18196.000000","0.000000","2006.000000","22009.000000","0.000000","0.000000","67356.000000","29729.000000","0.000000","37627.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1494.000000","-32722.000000","9694.000000","0.000000","5261.000000","0.000000","-47677.000000","0.000000","0.000000","0.000000","0.000000","30341.000000","-2921.000000","27420.000000","-23640.000000","3780.000000","-1465.000000","-1518.000000","0.000000","-1428.000000","1010.000000","2877.000000","-2901.000000","1570.000000","-4471.000000","49.000000","408.000000","-359.000000","404.000000","180.000000","0.000000","0.000000","0.000000","60.000000","644.000000","MNPR3","2007-12-30 22:00:00"
"7","31/03/2008","158428.000000","76795.000000","245.000000","0.000000","4408.000000","2710.000000","0.000000","0.000000","0.000000","69432.000000","29892.000000","0.000000","0.000000","542.000000","0.000000","0.000000","0.000000","0.000000","0.000000","29350.000000","52.000000","47650.000000","172.000000","3867.000000","158428.000000","122454.000000","0.000000","11842.000000","69896.000000","12289.000000","0.000000","2000.000000","26427.000000","0.000000","0.000000","63552.000000","10461.000000","5950.000000","47141.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1236.000000","-26342.000000","9694.000000","0.000000","5197.000000","0.000000","-41233.000000","0.000000","0.000000","0.000000","0.000000","34409.000000","-3338.000000","31071.000000","-26415.000000","4656.000000","-1713.000000","-1542.000000","0.000000","10818.000000","-916.000000","0.000000","-2448.000000","1411.000000","-3859.000000","-105.000000","28.000000","-133.000000","8750.000000","-2112.000000","0.000000","0.000000","0.000000","-258.000000","6380.000000","MNPR3","2008-03-30 21:00:00"
"8","30/06/2008","170063.008000","28532.000000","610.000000","0.000000","4458.000000","2411.000000","0.000000","0.000000","0.000000","21053.000000","79530.000000","0.000000","0.000000","632.000000","0.000000","0.000000","0.000000","0.000000","165.000000","78733.000000","52.000000","57887.000000","195.000000","3867.000000","170063.008000","121848.000000","0.000000","17616.000000","70271.000000","19316.000000","0.000000","1998.000000","12647.000000","0.000000","0.000000","78725.000000","10155.000000","6820.000000","61750.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1343.000000","-29167.000000","9694.000000","0.000000","5122.000000","0.000000","-43983.000000","0.000000","0.000000","0.000000","0.000000","33624.000000","-2995.000000","30629.000000","-27773.000000","2856.000000","-1639.000000","-1792.000000","0.000000","622.000000","-578.000000","0.000000","-3328.000000","1369.000000","-4697.000000","114.000000","136.000000","-22.000000","-3745.000000","815.000000","0.000000","0.000000","0.000000","105.000000","-2825.000000","MNPR3","2008-06-29 21:00:00"
"9","30/09/2008","179200.992000","29999.000000","351.000000","0.000000","4189.000000","2577.000000","0.000000","0.000000","0.000000","22882.000000","80536.000000","0.000000","0.000000","697.000000","0.000000","0.000000","0.000000","0.000000","173.000000","79666.000000","0.000000","64606.000000","193.000000","3867.000000","179200.992000","139904.992000","0.000000","14540.000000","73212.000000","22217.000000","0.000000","1998.000000","27938.000000","0.000000","0.000000","73487.000000","9470.000000","7520.000000","56497.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1466.000000","-32725.000000","9694.000000","0.000000","5048.000000","0.000000","-47467.000000","0.000000","0.000000","0.000000","0.000000","34708.000000","-2683.000000","32025.000000","-27585.000000","4440.000000","-1430.000000","-1865.000000","0.000000","42.000000","-1844.000000","0.000000","-3895.000000","-5773.000000","1878.000000","42.000000","84.000000","-42.000000","-4510.000000","827.000000","0.000000","0.000000","0.000000","125.000000","-3558.000000","MNPR3","2008-09-29 21:00:00"
"10","31/12/2008","181516.992000","33439.000000","230.000000","0.000000","5397.000000","2693.000000","0.000000","0.000000","0.000000","25119.000000","79369.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","169.000000","79200.000000","0.000000","68457.000000","252.000000","0.000000","181516.992000","156140.992000","0.000000","17962.000000","79620.000000","24166.000000","0.000000","1997.000000","32396.000000","0.000000","0.000000","63778.000000","8778.000000","8643.000000","44148.000000","0.000000","0.000000","2209.000000","0.000000","0.000000","-1610.000000","-36792.000000","9694.000000","0.000000","4976.000000","0.000000","-51462.000000","0.000000","0.000000","0.000000","0.000000","38275.992000","-2806.000000","35470.000000","-31232.000000","4238.000000","-1428.000000","-2550.000000","0.000000","923.000000","-370.000000","0.000000","-5525.000000","10084.000000","-15609.000000","35.000000","89.000000","-54.000000","-4677.000000","465.000000","0.000000","0.000000","0.000000","145.000000","-4067.000000","MNPR3","2008-12-30 22:00:00"
